Date,Open,High,Low,Close,Volume,Regime,Return,Price_MA20,Price_MA50,Price_MA200,Golden_Cross,Price_52w_position,RSI14,RSI7,MACD,MACD_signal,MACD_hist,Return_lag1,Return_lag2,Return_lag3,Return_lag5,Return_lag10,Cum_return_5d,Cum_return_10d,Cum_return_20d,Vol_10d,Vol_20d,Vol_60d,BB_width,BB_position,ATR14_pct,Vol_ratio,Rel_Volume,OBV_MA20,Corr_SP500_BTC,Corr_SP500_Gold,Corr_BTC_Gold,LSTM_pred,LSTM_proba
2015-01-15,1231.5,1265.0,1227.300048828125,1264.699951171875,130,1.0,0.0245462784822894,1.0500925379161086,1.057582917728002,1.0076981344462308,0,0.5171099602588077,76.38886730367383,83.77971378850577,11.526044658506407,5.009058666759317,6.516985991747091,8.09977979279175e-05,0.0012980430920994,0.0137335124768709,-0.0018172403900885,-0.0135810093492315,0.0465904713839371,0.0682489442449352,0.0593013864729248,0.0096429822603007,0.0107933621880545,0.0121056451603523,0.0782701964920271,1.139995044872682,0.0148934294651042,0.7965690496102471,1.0030864197530864,-480476.15,-0.0824903481516074,-0.2264818756867488,0.0607398942590413,,
2015-01-16,1256.0999755859375,1279.699951171875,1256.0999755859375,1276.9000244140625,44,1.0,0.0096466147807492,1.0565991099826748,1.0658331006889024,1.0174741384473718,0,0.5686523166546849,74.99998130051199,96.8883271693826,15.001631419474734,7.007573217302401,7.994058202172333,0.0245462784822894,8.09977979279175e-05,0.0012980430920994,0.0062892878454074,0.0017737778044026,0.0500822569194592,0.0766442027100025,0.0691618288611704,0.0095198367674296,0.0108756121929691,0.0121464156042523,0.0941408934027465,1.1012170475219172,0.0148518171757322,0.7837568775513422,0.3461841070023603,-480436.15,-0.0965915518384672,-0.2279527750233094,0.0576247848236322,,
2015-01-20,1278.9000244140625,1297.300048828125,1273.800048828125,1294.199951171875,157,1.0,0.0135483800039482,1.0665237859633492,1.077596579877276,1.0312190013396896,0,0.6417403197242355,83.7028357776666,100.0,18.933761854822706,9.39281094480646,9.540950910016244,0.0096466147807492,0.0245462784822894,8.09977979279175e-05,0.0137335124768709,0.0150927693204574,0.0498904862789475,0.0750061673948061,0.0832845099745769,0.0093938141037246,0.0110787250048395,0.0122423050917586,0.1122414849165403,1.0926844785848508,0.0151776061535706,0.7673239666317726,1.254996003197442,-480398.15,-0.0991089029285299,-0.2338312627478132,0.0523157233253118,,
2015-01-21,1295.199951171875,1303.5,1286.699951171875,1293.699951171875,78,1.0,-0.0003863390657272,1.0618328292920618,1.0744712857700247,1.0308596171471118,0,0.6396279407502452,81.39693127002397,99.3646755905756,21.75883542263296,11.866015840371762,9.892819582261192,0.0135483800039482,0.0096466147807492,0.0245462784822894,0.0012980430920994,0.0127917801327046,0.0481243619816311,0.0610185347037885,0.0817793500804804,0.0094616245744142,0.0111032913562736,0.0121084125866861,0.1253070266598039,0.9934506143851912,0.014515400696601,0.7814091654605335,0.6280193236714976,-480368.85,-0.0596850501894589,-0.2129360231610471,0.0274611330535497,,
2015-01-22,1293.199951171875,1302.0999755859375,1283.5,1300.699951171875,131,1.0,0.0054108373380235,1.0623031856536758,1.0779376729125256,1.0364262819980652,0,0.6692012463861094,91.8337919715146,99.27536231884058,24.282652771514226,14.349343226600254,9.933309544913968,-0.0003863390657272,0.0135483800039482,0.0096466147807492,8.09977979279175e-05,-0.0071353013153317,0.0537102442048988,0.0744258858441893,0.1025684538511702,0.0082882962394738,0.0103075390046091,0.0121211952306424,0.1345509397449218,0.9630453400904412,0.0144976886023201,0.6837853925923865,1.0953177257525084,-480321.85,-0.0414956783199422,-0.1984750441435944,0.0308723677338618,,
2015-01-23,1299.800048828125,1299.800048828125,1292.5999755859375,1292.5999755859375,23,1.0,-0.0062273974706001,1.050766152094708,1.0688686703725834,1.0300381144283712,0,0.6349808101509712,86.60714061144158,88.6092854428896,25.33712525997589,16.546899633275384,8.790225626700508,0.0054108373380235,-0.0003863390657272,0.0135483800039482,0.0245462784822894,-0.0018172403900885,0.0220605878795285,0.0696788724517796,0.0973766438530574,0.0089169698418428,0.0105144052503047,0.0121522403985772,0.137668629365705,0.8687561380439991,0.013654648452347,0.7337716790795903,0.2107191937700412,-480264.4,-0.0414290810088224,-0.1905156270957617,0.0307079510573821,,
2015-01-26,1289.5,1290.5999755859375,1279.4000244140625,1279.4000244140625,26,1.0,-0.0102119382803573,1.0355782972698884,1.0559172583210388,1.0196254615039646,0,0.5792142115246364,76.79206966936164,75.39507584629587,24.821549192951807,18.20182954521067,6.619719647741135,-0.0062273974706001,0.0054108373380235,-0.0003863390657272,0.0096466147807492,0.0062892878454074,0.0019578666710007,0.052138177972091,0.0902428840341398,0.0104207593399694,0.0108814957752956,0.0122365307204562,0.1343458556391656,0.7648261615560858,0.0130362376043425,0.8516106058189086,0.2378774016468435,-480207.1,-0.0417499502870311,-0.1942325941037309,0.0079355750824732,,
2015-01-27,1277.199951171875,1291.699951171875,1277.199951171875,1291.699951171875,20,1.0,0.0096138240762075,1.041470944792032,1.0637368917492953,1.029544472640844,0,0.631178424854284,76.26995825862643,69.12185270612808,25.11593191094425,19.58465001835739,5.531281892586865,-0.0102119382803573,-0.0062273974706001,0.0054108373380235,0.0135483800039482,0.0137335124768709,-0.0019316953286361,0.0478624177310227,0.0806491244087719,0.0101205600061953,0.0104419474025997,0.0122733953105159,0.1360316422714391,0.8048624871357535,0.0128015066900052,0.8245933378780647,0.1921229586935638,-480155.0,-0.0263077756002512,-0.2108456383617528,-0.0078934898681037,,
2015-01-28,1285.9000244140625,1286.800048828125,1285.9000244140625,1285.9000244140625,180387,1.0,-0.0044901501719115,1.0324575207978346,1.056788325718492,1.025055653783404,0,0.6066751381865103,77.90965145172645,57.00937778082004,24.59767997529002,20.58725600974392,4.010423965546103,0.0096138240762075,-0.0102119382803573,-0.0062273974706001,-0.0003863390657272,0.0012980430920994,-0.0060291621335741,0.041805050267095,0.0881781141979856,0.0104972826097427,0.0100151051080574,0.011940715250688,0.1316206206369644,0.7465990559895539,0.0126981506618557,0.8791167354181644,19.79132037588664,-489113.25,0.0236092574846298,-0.177404963877201,0.0254108535445208,,
2015-01-29,1283.300048828125,1285.4000244140625,1251.0,1254.5999755859375,67983,1.0,-0.0243409660423541,1.0051313941281654,1.029886903005685,1.0003942884961508,0,0.4744400081277081,64.08537193539792,24.680267181590125,21.41445670066446,20.752696147928027,0.6617605527364319,-0.0044901501719115,0.0096138240762075,-0.0102119382803573,0.0054108373380235,8.09977979279175e-05,-0.0354424366237603,0.0163641856548597,0.0453258012224937,0.0138540950874367,0.0115066273795836,0.0120037715289704,0.1269080256371581,0.5404339607554582,0.0144667542563546,1.1541451829535887,5.4368784513817525,-501480.2,0.031548915975441,-0.1715630071026024,0.0140620426181663,,
2015-01-30,1258.0,1284.300048828125,1257.0,1278.5,8626,1.0,0.0190499162116597,1.0204122403400857,1.0478632202428086,1.019539109199631,0,0.5754118262279492,67.33224284638757,42.519698284044566,20.58299361311174,20.718755640964773,-0.1357620278530333,-0.0243409660423541,-0.0044901501719115,0.0096138240762075,-0.0062273974706001,0.0245462784822894,-0.0109082282626115,0.0109117176887199,0.0799053751458089,0.0129253828100379,0.0114523036403717,0.0122163733268797,0.1184034019464411,0.6723957251609974,0.0151963796860159,1.0580376404835463,0.6670920093575392,-513411.25,0.0437914483304219,-0.2022095456847779,0.001923085080159,,
2015-02-02,1284.0999755859375,1284.0999755859375,1266.0,1276.199951171875,1654,1.0,-0.0017990213751466,1.0149232046541687,1.0446167789289589,1.017814104284646,0,0.5656946766605846,63.11031513142985,37.3580883946163,19.51351871078441,20.4777082549287,-0.9641895441442898,0.0190499162116597,-0.0243409660423541,-0.0044901501719115,-0.0102119382803573,0.0096466147807492,-0.0025012296241382,-0.0005482600272552,0.0760539217300804,0.0125929956882512,0.0115151272946791,0.0122167814191915,0.1077282684336164,0.6385263577624896,0.015206973916273,1.03079487601118,0.1271666967796994,-525431.9,0.0671072736701425,-0.2069433261448469,-0.0015037095471884,,
2015-02-03,1273.5,1284.699951171875,1255.300048828125,1259.699951171875,2380,1.0,-0.0129290084871487,0.9995833786616044,1.0299963551000144,1.0047898057061728,0,0.4959861705189046,57.02431686462604,34.377945252644,17.1369954259319,19.80956568912934,-2.6725702631974397,-0.0017990213751466,0.0190499162116597,-0.0243409660423541,0.0096138240762075,0.0135483800039482,-0.0247735551673347,-0.0266573955351803,0.0463493027878048,0.0122094336343394,0.0117625120404391,0.0120723220744433,0.0997725746922817,0.4958242899947165,0.0165628927997547,1.011357513413789,0.1816509630172377,-537595.05,0.0391114685760399,-0.2203814662451361,0.0295677669628008,,
2015-02-04,1262.0,1271.5999755859375,1256.800048828125,1263.800048828125,668,1.0,0.0032548208424043,1.0010693976380929,1.0321150091136522,1.0081575183350215,0,0.5133080906796434,57.95455521272809,41.89191075423407,15.406826905524213,18.929017932408318,-3.522191026884101,-0.0129290084871487,-0.0017990213751466,0.0190499162116597,-0.0044901501719115,-0.0003863390657272,-0.0171863870956902,-0.0231119297149742,0.0364963489034297,0.0123374370827101,0.0115067592072469,0.0120603203212347,0.0948103694956976,0.5112793320370024,0.0163169859537596,1.022977562294716,0.0508735320548946,-549729.65,0.0350359235559302,-0.219027267840883,0.0333242642387953,,
2015-02-05,1271.800048828125,1272.5999755859375,1257.800048828125,1262.0,133,1.0,-0.001424314573966,0.9976126946294132,1.0295602986613022,1.0067962768743983,0,0.5057033200862693,49.13629228137862,32.67217999703728,13.732111754750122,17.889636696876675,-4.157524942126553,0.0032548208424043,-0.0129290084871487,-0.0017990213751466,-0.0243409660423541,0.0054108373380235,0.005898313851478,-0.0297531733871502,0.0424583061710246,0.01205082495736,0.0113415449266856,0.0117103433941384,0.0864198837486778,0.4723755081928905,0.0150441296477919,1.02907528428176,0.0101250019031958,-561869.45,0.0214134044009647,-0.2284914822807113,0.046344603452628,,
2015-02-06,1265.0,1267.5999755859375,1228.0,1233.9000244140625,432,1.0,-0.0222662247115194,0.9744175212879568,1.006005567529881,0.9845762710656756,0,0.3869877248915188,37.51451446200436,25.92598034672412,10.021928193815256,16.316094996264393,-6.294166802449137,-0.001424314573966,0.0032548208424043,-0.0129290084871487,0.0190499162116597,-0.0062273974706001,-0.0348846113304163,-0.0454123102897831,0.0211022835855738,0.0135139379021929,0.0125722596386176,0.0120359413029516,0.0791283781565052,0.176696536589633,0.0163129494773524,1.1227985881651694,0.0328447174746061,-574026.25,0.016643352989644,-0.2044249282184866,0.0321558527008319,,
2015-02-09,1237.5,1242.300048828125,1235.4000244140625,1240.800048828125,319,1.0,0.0055920449611297,0.978907925377064,1.0109108427993367,0.9902784256840144,0,0.4161386578760895,33.49818101709134,41.746476981191584,7.551308511653815,14.563137699342278,-7.011829187688463,-0.0222662247115194,-0.001424314573966,0.0032548208424043,-0.0017990213751466,-0.0102119382803573,-0.0277385235058531,-0.0301703727132687,0.0203947769968138,0.0137015883618418,0.012558129426995,0.0120480835740276,0.0724414851603537,0.2088398370595595,0.0153529805963922,1.1372421412629203,0.0242279707745355,-586169.25,0.0180793144589955,-0.2070017707214351,0.0306586158037705,,
2015-02-10,1237.5,1245.0,1231.199951171875,1231.5999755859375,231,1.0,-0.0074146299807744,0.9716918473686535,1.0028433838402748,0.9832069893488308,0,0.3772705753241542,31.788876502877784,15.965281850217297,4.795674046063596,12.609644968686542,-7.813970922622946,0.0055920449611297,-0.0222662247115194,-0.001424314573966,-0.0129290084871487,0.0096138240762075,-0.022306879951687,-0.0465278143979275,-0.0008923303557298,0.0130037340934196,0.0123252460940152,0.0120851813017323,0.0727254962915189,0.1107533935846443,0.0152936779252645,1.0760065379867774,0.017535669145193,-598328.8,0.025711466414292,-0.2183978131889012,0.0507506428254405,,
2015-02-11,1233.300048828125,1237.4000244140625,1219.0,1219.0,102,1.0,-0.0102305747285704,0.9623317079199116,0.9918762211808898,0.9734586796805242,0,0.3240387283231032,26.80297959534512,13.889008766846274,1.5769233605140016,10.403100647052034,-8.826177286538032,-0.0074146299807744,0.0055920449611297,-0.0222662247115194,0.0032548208424043,-0.0044901501719115,-0.0354486842041713,-0.0520258364910958,-0.0123957289336984,0.0131207586471848,0.0125305784674027,0.0121724879285261,0.0771035226211947,0.0114582213688116,0.0154400419465237,1.0779027857104284,0.0077406135574569,-610494.45,0.0256707736675486,-0.2163329471854969,0.0493012505678864,,
2015-02-12,1217.9000244140625,1229.800048828125,1217.9000244140625,1220.0999755859375,99,1.0,0.0009023589712366,0.963744065837592,0.9927373236103164,0.9746324590056454,0,0.3286858589223773,28.56299286491857,18.96561950517649,-0.8751131510584855,8.147457887429931,-9.022571038488415,-0.0102305747285704,-0.0074146299807744,0.0055920449611297,-0.001424314573966,-0.0243409660423541,-0.0332012871743756,-0.027498804934925,-0.0115846148293073,0.0113484846501756,0.0125340968500027,0.0118946285423537,0.0808661276049748,0.0516548740961648,0.0156485891107367,0.9540848299521542,0.0075107255436741,-622656.2,0.0312503605375918,-0.2188618444575507,0.0772489429862247,,
2015-02-13,1222.199951171875,1232.800048828125,1222.199951171875,1226.5,65,1.0,0.0052454917974971,0.9702632007809782,0.997501574009228,0.9800153600168364,0,0.3557244129329577,33.703028739518174,21.785178728402272,-2.275708320529702,6.062824645838005,-8.338532966367708,0.0009023589712366,-0.0102305747285704,-0.0074146299807744,-0.0222662247115194,0.0190499162116597,-0.0059972641767116,-0.0406726632772775,-0.0302047542078875,0.0090023335564513,0.0111726559498067,0.0119061350484383,0.0856855660770911,0.1529543938325886,0.0155378211378377,0.7561088060757448,0.0049325006260481,-634821.2,0.0391184602044312,-0.2156957327156725,0.0846891165250283,,
2015-02-17,1227.699951171875,1234.0,1203.0,1208.0999755859375,204,1.0,-0.0150020582258968,0.9583151447936544,0.9825433904563144,0.9656024435141064,0,0.27798876354661,25.178194101635697,17.4123478366119,-4.814914935675461,3.887276729535312,-8.702191665210773,0.0052454917974971,0.0009023589712366,-0.0102305747285704,0.0055920449611297,-0.0017990213751466,-0.0263540231748626,-0.0533615249894061,-0.0538805290255163,0.0095761514230793,0.0112408032290255,0.0119876164810388,0.0939728197305805,0.0564158303873849,0.0167500285266664,0.7988369863372153,0.0154710713716924,-646998.6,0.0453386289003276,-0.225330809528905,0.0731933064623645,,
2015-02-18,1207.0999755859375,1210.199951171875,1197.800048828125,1199.699951171875,147,1.0,-0.0069530871482622,0.9552321697811764,0.9758354897988508,0.9592830080489376,0,0.2425006936400683,24.79535419945961,22.85713732108499,-7.419538420051822,1.6259136996178851,-9.045452119669708,-0.0150020582258968,0.0052454917974971,0.0009023589712366,-0.0074146299807744,-0.0129290084871487,-0.0259012869815019,-0.0476303900338984,-0.0730180834224503,0.0092364268863116,0.0105969352981272,0.0120181953947419,0.1002070117108188,0.0532465298135393,0.0172602623359862,0.7685369211381492,0.011148694768456,-659191.2,0.0471958223056826,-0.2248299998901344,0.0792572833755032,,
2015-02-19,1216.5,1220.0,1205.0,1207.0999755859375,65,1.0,0.0061682293200346,0.9644493515727488,0.9815832042792336,0.9655934660287848,0,0.2737640055986294,33.85455824922866,23.464560268977092,-8.785329362871153,-0.4563349128799221,-8.32899444999123,-0.0069530871482622,-0.0150020582258968,0.0052454917974971,-0.0102305747285704,0.0032548208424043,-0.0097621201099773,-0.0448647500012069,-0.0669397687674731,0.0095600437575757,0.0108051076588969,0.0120380891139345,0.1020974470817773,0.1517968916619814,0.0162905151855012,0.7941496085545412,0.004929937996549,-671376.65,0.0495949935955861,-0.2251866932529125,0.0789755397703057,,
2015-02-20,1206.5,1213.0999755859375,1199.0999755859375,1204.4000244140625,51,1.0,-0.0022367253968044,0.9660084629921236,0.9792331912184604,0.9638342323147177,0,0.2623573654260909,20.571954914555803,26.14039370888157,-9.970656498587232,-2.3591992300213844,-7.611457268565847,0.0061682293200346,-0.0069530871482622,-0.0150020582258968,0.0009023589712366,-0.001424314573966,-0.0128677579592075,-0.0456418190062892,-0.0740370034388404,0.0095340577079158,0.0106103601815584,0.0120212428165197,0.100765672718075,0.16266749289732,0.0153959202123966,0.7931008343674779,0.0038692790622688,-683571.2,0.0558330498779879,-0.2314889703953402,0.0804891505210412,,
2015-02-23,1201.300048828125,1203.300048828125,1191.5999755859375,1200.300048828125,268,1.0,-0.0034041643165294,0.9662967901742598,0.9763950850137424,0.9608926799042948,0,0.245035960982875,20.28199441746645,30.72169982280927,-11.1127694693389,-4.109913277884888,-7.002856191454012,-0.0022367253968044,0.0061682293200346,-0.0069530871482622,0.0052454917974971,-0.0222662247115194,-0.0213615582322663,-0.027230711501033,-0.0714064122707196,0.0072462816798479,0.0105949246840491,0.0120278156519371,0.100150270454909,0.1634736014925246,0.0151331165073558,0.6024603211041843,0.0203138027741984,-695778.0,0.0532127526262555,-0.230427467013298,0.0805405243922644,,
2015-02-24,1203.4000244140625,1203.5,1193.800048828125,1196.9000244140625,151,1.0,-0.0028326454017743,0.9667700784744276,0.9741364529151948,0.9585180310325034,0,0.2306716808162364,22.60043352985976,27.16542433810561,-12.152173095188118,-5.718365241345534,-6.433807853842584,-0.0034041643165294,-0.0022367253968044,0.0061682293200346,-0.0150020582258968,0.0055920449611297,-0.0092707155022022,-0.0353804180258723,-0.0644833503405492,0.0066347414780732,0.0104820425794242,0.0120328103823279,0.1013608552578651,0.1721621829153418,0.0140004518100704,0.5513875202269737,0.0114400439418906,-707991.05,0.0532316258737444,-0.231025967936584,0.0804395662235799,,
2015-02-25,1204.300048828125,1204.5999755859375,1201.0,1201.0,570,1.0,0.003425495448498,0.9736482634351182,0.9778569575375216,0.9621339051709225,0,0.2479930852594523,22.600351084997516,23.711340206185568,-12.50097078271392,-7.074886349619212,-5.426084433094709,-0.0028326454017743,-0.0034041643165294,-0.0022367253968044,-0.0069530871482622,-0.0074146299807744,0.0010836449787758,-0.0248457098023074,-0.0702175076259683,0.0068207886331637,0.0101681989472229,0.012040407482129,0.0963730140255333,0.2265651922238312,0.0135303913405495,0.5664915114615133,0.043094486551874,-720176.6,0.0548156539508075,-0.2313827672635476,0.0799429789493521,,
2015-02-26,1204.800048828125,1219.0,1204.800048828125,1209.5999755859375,560,1.0,0.0071606790890403,0.983662532173326,0.985057982841949,0.9693573591883398,0,0.2843259004685809,28.41844568525775,51.93798694129894,-11.945746180242397,-8.04905831574385,-3.8966878644985457,0.003425495448498,-0.0028326454017743,-0.0034041643165294,0.0061682293200346,-0.0102305747285704,0.0020710794884959,-0.0077112587482053,-0.0593359105525266,0.0068454644464079,0.01044358057633,0.0118376583575574,0.0892905076427498,0.31703018318543,0.0136231621963897,0.5782785952795804,0.1322189167493035,-723314.8,0.0571655010395833,-0.2456918311696977,0.09126853413582,,
2015-02-27,1207.699951171875,1217.800048828125,1204.5,1212.5999755859375,195,1.0,0.0024801587802172,0.9877890657331267,0.9874142379850954,0.9720809145762772,0,0.2970001743125227,38.94079022423912,69.36944862954695,-11.13529105089583,-8.666304862774247,-2.4689861881215838,0.0071606790890403,0.003425495448498,-0.0028326454017743,-0.0022367253968044,0.0009023589712366,0.0068083286330589,-0.0061470372511055,-0.0334768060077349,0.0069057663560525,0.0092081714931771,0.0108655590595286,0.0881321535068317,0.3614474538407068,0.0120402529746999,0.6355647526480924,0.2304964539007092,-723044.1,0.0488457427597438,-0.2255309142407948,0.0973320470355169,,
2015-03-02,1214.300048828125,1222.699951171875,1204.9000244140625,1207.699951171875,124,1.0,-0.0040409240579893,0.9866426675330776,0.9832032027601264,0.9685332575747776,0,0.2762987572239132,32.449586152081665,50.973988656945934,-10.7643063181888,-9.085905153857158,-1.6784011643316423,0.0024801587802172,0.0071606790890403,0.003425495448498,-0.0034041643165294,0.0052454917974971,0.0061650437746587,-0.0153282093992046,-0.0553774335769449,0.0066528885014873,0.0078173095095512,0.0106896514296845,0.0802311628259511,0.3335144101563272,0.0126450547955503,0.6223672067559318,0.2946067949631741,-723210.9,0.0588091380635272,-0.2174441948322937,0.0934303306210212,,
2015-03-03,1201.5,1212.0,1195.0,1204.0,51,1.0,-0.0030636344468547,0.9865294513558872,0.9800362436130234,0.9659126718832116,0,0.2606673591033941,34.45946038828839,49.37102934684555,-10.646131406637096,-9.397950404413146,-1.2481810022239497,-0.0040409240579893,0.0024801587802172,0.0071606790890403,-0.0028326454017743,-0.0150020582258968,0.0059319704579448,-0.0033937386547404,-0.0565741685741143,0.0047702354334898,0.0078137710998486,0.0106507753748332,0.070834346962932,0.3098302698948843,0.0128737541528239,0.4478768226359773,0.1496698459280998,-723297.55,0.0569259016826776,-0.2197806061723402,0.0954221658661751,,
