Date,Open,High,Low,Close,Volume,Regime,Return,MA_200,RSI_21,MACD,Volatility_60,Volume_ratio,HMM_RAW_2,HMM_RAW_3,HMM_ENG_2,HMM_ENG_3
2000-11-20,1367.719970703125,1367.719970703125,1341.6700439453125,1342.6199951171875,955800000,0.0,-0.0183516919571146,1440.4200469970704,40.675751689819336,-1.4352242445919607,0.0125413453074087,0.8563472551732046,0,1,0,0
2000-11-21,1342.6199951171875,1355.8699951171875,1333.6199951171875,1347.3499755859375,1137100000,0.0,0.0035229480314249,1439.9481970214845,41.78623112644068,-1.8985206809768973,0.0125284672727491,1.016126120812758,0,1,0,0
2000-11-22,1347.3499755859375,1347.3499755859375,1321.8900146484375,1322.3599853515625,963200000,0.0,-0.0185475122924222,1439.5014471435547,38.06584140597842,-2.8718074529866904,0.0127119658110572,0.8623468152615331,0,1,0,0
2000-11-24,1322.3599853515625,1343.8299560546875,1322.3599853515625,1341.77001953125,404870000,0.0,0.0146783284390801,1439.1261474609375,46.191090156991066,-2.8928724330976507,0.0128900407027676,0.3664746688313416,0,1,0,0
2000-11-27,1341.77001953125,1362.5,1341.77001953125,1348.969970703125,946100000,0.0,0.0053660098728323,1438.9353973388672,47.50781891579798,-2.5880354510320203,0.0128311988922388,0.8614038451698288,0,1,0,0
2000-11-28,1348.969970703125,1358.81005859375,1334.969970703125,1336.0899658203125,1028200000,0.0,-0.0095480293576135,1438.6661474609375,42.94245966185929,-2.640516522270054,0.0128583771890454,0.9350354944275268,0,1,0,0
2000-11-29,1336.0899658203125,1352.3800048828125,1329.280029296875,1341.9300537109375,402100000,0.0,0.004371028927711,1438.3655474853515,40.380513798779255,-2.4007479729115,0.0128521629566183,0.3698554813391767,0,1,0,0
2000-11-30,1341.9100341796875,1341.9100341796875,1294.9000244140625,1314.949951171875,1186530000,0.0,-0.0201054462298183,1438.0019470214845,30.34248514010756,-2.9111909879037583,0.0130274390278508,1.0897273408569916,0,1,0,0
2000-12-01,1314.949951171875,1334.6700439453125,1307.02001953125,1315.22998046875,1195200000,0.0,0.0002129581408216,1437.636796875,31.287752288951395,-3.1500100467513263,0.0129786104935406,1.0958823723579445,0,1,0,0
2000-12-04,1315.1800537109375,1332.06005859375,1310.22998046875,1324.969970703125,1103000000,0.0,0.007405541524307,1437.531196899414,31.922355056294933,-2.912710172035478,0.0130294888449336,1.0128762931849864,0,1,0,0
2000-12-05,1324.969970703125,1376.56005859375,1324.969970703125,1376.5400390625,900300000,0.0,0.0389216884153293,1437.653046875,42.53255605472456,-1.1240898118672256,0.0140531307491274,0.8279869332018805,0,1,0,0
2000-12-06,1376.5400390625,1376.5400390625,1346.1500244140625,1351.4599609375,1399300000,0.0,-0.0182196502922508,1437.6068969726562,38.64143028599262,-0.5003391002867268,0.014216667657988,1.2800153678683486,0,1,0,0
2000-12-07,1351.4599609375,1353.5,1339.260009765625,1343.550048828125,1128000000,0.0,-0.0058528645598112,1437.5574969482425,37.83338843353218,-0.2224618258183817,0.0142207653793254,1.0327249289543845,0,1,0,0
2000-12-08,1343.550048828125,1380.3299560546875,1343.550048828125,1369.8900146484375,1358300000,0.0,0.0196047522332991,1437.7401470947266,44.62927388018538,0.7979891783773638,0.0144797851847268,1.240119127397293,0,1,0,0
2000-12-11,1369.8900146484375,1389.050048828125,1364.1400146484375,1380.199951171875,1202400000,0.0,0.0075261053173552,1437.9008966064453,47.289870341028816,1.8567588965383628,0.0144741025198965,1.0976772040270073,0,1,0,0
2000-12-12,1380.199951171875,1380.27001953125,1370.27001953125,1371.1800537109375,1083400000,0.0,-0.0065352106796403,1437.9246966552737,50.7586029553443,2.354422331731413,0.0143829927602461,0.9884603594003184,0,1,0,0
2000-12-13,1371.1800537109375,1385.8199462890625,1358.47998046875,1359.989990234375,1195100000,0.0,-0.0081609001285264,1437.828696899414,51.28680982147034,2.3757681743923413,0.0143347952217611,1.0884454110609587,0,1,0,0
2000-12-14,1359.989990234375,1359.989990234375,1340.47998046875,1340.9300537109375,1061300000,0.0,-0.0140147623587676,1437.6245471191403,43.56668018517238,1.8269773471302244,0.014419271856847,0.968457822397994,0,1,0,0
2000-12-15,1340.9300537109375,1340.9300537109375,1305.3800048828125,1312.1500244140625,1561100000,0.0,-0.0214627371630817,1437.1394470214843,38.8579616962058,0.6014021452236449,0.0146543279614694,1.4145959552940195,0,1,0,0
2000-12-18,1312.1500244140625,1332.3199462890625,1312.1500244140625,1322.739990234375,1189900000,0.0,0.0080706974227595,1436.7967468261718,42.742980152494994,0.0670571319733994,0.0147060649641319,1.0774546751880272,0,1,0,0
2000-12-19,1322.9599609375,1346.43994140625,1305.199951171875,1305.5999755859375,1324900000,0.0,-0.0129579620900404,1436.5466467285155,41.22945832895284,-0.7679060310466852,0.0147663599288434,1.186624965965923,0,1,0,0
2000-12-20,1305.5999755859375,1305.5999755859375,1261.1600341796875,1264.739990234375,1421600000,0.0,-0.0312959452478734,1436.036846923828,39.47283052952244,-2.4861984997146607,0.0152370441289684,1.2646786705572557,0,1,0,0
2000-12-21,1264.739990234375,1285.31005859375,1254.0699462890625,1274.8599853515625,1449900000,0.0,0.0080016408078564,1435.4026971435546,40.34213772160595,-3.3094039554822388,0.0152896348807419,1.288424352722051,0,1,0,0
2000-12-22,1274.8599853515625,1305.969970703125,1274.8599853515625,1305.949951171875,1087100000,0.0,0.0243869649824635,1434.9570971679686,47.84865445483488,-2.8633534187608234,0.015349272168445,0.9712337554431438,0,1,0,0
2000-12-26,1305.969970703125,1315.93994140625,1301.6400146484375,1315.18994140625,806500000,0.0,0.0070753019486571,1434.614946899414,46.41990191494077,-2.1569054870461954,0.0152910332769362,0.7259552635132094,0,1,0,0
2000-12-27,1315.18994140625,1332.030029296875,1310.9599609375,1328.9200439453125,1092700000,0.0,0.0104396346921431,1434.4637969970704,47.34613894392329,-1.1500957591702168,0.0153661568789404,0.9820292335013336,0,1,0,0
2000-12-28,1328.9200439453125,1335.9300537109375,1325.780029296875,1334.219970703125,1015300000,0.0,0.0039881456991783,1434.1741967773437,49.74741404014532,-0.1978216416693747,0.0153623545899756,0.9148726044628986,0,1,0,0
2000-12-29,1334.219970703125,1340.0999755859375,1317.510009765625,1320.280029296875,1035500000,0.0,-0.0104480083586994,1433.4832470703125,47.13828346381988,0.1334847535836445,0.015385895666587,0.9399554122550942,0,1,0,0
2001-01-02,1320.280029296875,1320.280029296875,1276.050048828125,1283.27001953125,1129400000,0.0,-0.0280319393949591,1432.5772473144532,45.92068663720798,-0.6565265648195897,0.0157641674998273,1.0283370876954652,0,1,0,0
2001-01-03,1283.27001953125,1347.760009765625,1274.6199951171875,1347.56005859375,1880700000,0.0,0.0500986059706933,1432.0318975830078,53.573886426065,0.7184094081292827,0.0169614095073388,1.6907539394288098,0,1,0,0
2001-01-04,1347.56005859375,1350.239990234375,1329.1400146484375,1333.3399658203125,2131000000,0.0,-0.0105524742164567,1431.229247436523,50.91617555530791,1.3207054284638249,0.017001168971862,1.8791423139463928,0,1,0,0
2001-01-05,1333.3399658203125,1334.77001953125,1294.949951171875,1298.3499755859375,1430800000,0.0,-0.0262423621366874,1430.217797241211,41.11900092035964,0.7532627810946799,0.0172723692742988,1.25566929244422,0,1,0,0
2001-01-08,1298.3499755859375,1298.3499755859375,1276.2900390625,1295.8599853515625,1115500000,0.0,-0.0019178112844737,1429.060347290039,43.34322964180664,0.310057712891826,0.0171571705261528,0.982412569244454,0,1,0,0
2001-01-09,1295.8599853515625,1311.719970703125,1295.1400146484375,1300.800048828125,1191300000,0.0,0.003812189227544,1427.9270477294922,44.8450488281365,0.1818846316212869,0.016853941324917,1.0512521840419335,0,1,0,0
2001-01-10,1300.800048828125,1313.760009765625,1287.280029296875,1313.27001953125,1296500000,0.0,0.0095863854820417,1426.8740979003906,42.93627323921955,0.5001409099499945,0.0163212118461318,1.139856377217291,0,1,0,0
2001-01-11,1313.27001953125,1332.18994140625,1309.719970703125,1326.8199462890625,1411200000,0.0,0.0103177005157315,1425.9695477294922,43.39388911062561,1.1600715348642474,0.0163819386654455,1.2358155314129389,0,1,0,0
2001-01-12,1326.8199462890625,1333.2099609375,1311.5899658203125,1318.550048828125,1276000000,0.0,-0.0062328709212333,1425.0196978759766,43.47459291975661,1.412715978990267,0.0162394353863192,1.1191902535720235,0,1,0,0
2001-01-16,1318.3199462890625,1327.81005859375,1313.3299560546875,1326.6500244140625,1205700000,0.0,0.0061430930082149,1424.2133477783202,45.83437681974625,1.8440701873963972,0.0162435718477047,1.0575499435131324,0,1,0,0
2001-01-17,1326.6500244140625,1346.9200439453125,1325.4100341796875,1329.469970703125,1349100000,0.0,0.002125614319653,1423.3677978515625,48.50756779700086,2.237912795451056,0.0155916426439241,1.1795760485994775,0,1,0,0
2001-01-18,1329.8900146484375,1352.7099609375,1327.4100341796875,1347.969970703125,1445000000,0.0,0.0139153199452979,1422.5777978515623,54.79312294819277,3.050127091879318,0.0156825377644171,1.2536198816305213,0,1,0,0
2001-01-19,1347.969970703125,1354.550048828125,1336.739990234375,1342.5400390625,1407800000,0.0,-0.0040282289358365,1421.8168481445311,52.686575569358176,3.443664723332517,0.0156892041426198,1.2113233522629496,0,1,0,0
2001-01-22,1342.5400390625,1353.6199951171875,1333.8399658203125,1342.9000244140625,1164000000,0.0,0.0002681375162665,1421.0944982910155,55.30252442657589,3.6957053053793993,0.0156868870573954,0.9966931024384732,0,1,0,0
2001-01-23,1342.9000244140625,1362.9000244140625,1339.6300048828125,1360.4000244140625,1232600000,0.0,0.0130314987577988,1420.3897985839844,64.56634632292449,4.33703369924595,0.0154818336470121,1.0496215708047496,0,1,0,0
2001-01-24,1360.4000244140625,1369.75,1357.280029296875,1364.300048828125,1309000000,0.0,0.002866821776001,1419.6295489501954,63.88218277668286,4.842641100780405,0.0154859576985049,1.1109338294203115,0,1,0,0
2001-01-25,1364.300048828125,1367.3499755859375,1354.6300048828125,1357.510009765625,1258000000,0.0,-0.0049769396903066,1418.894799194336,58.655668419741104,4.9258801862439405,0.0154317172420825,1.062322348120838,0,1,0,0
2001-01-26,1357.510009765625,1357.510009765625,1342.75,1354.949951171875,1098000000,0.0,-0.0018858487785236,1418.1665991210937,56.82786470801809,4.826273273398055,0.0153233575883002,0.9277002159564436,0,1,0,0
2001-01-29,1354.9200439453125,1365.5400390625,1350.3599853515625,1364.1700439453125,1053100000,0.0,0.0068047478546813,1417.6515991210938,56.14861538618776,4.938488050127635,0.0150706643910505,0.890753118185709,0,1,0,0
2001-01-30,1364.1700439453125,1375.6800537109375,1356.199951171875,1373.72998046875,1149800000,0.0,0.0070078774752957,1417.3176989746094,56.79076375898292,5.2061078894757244,0.0150878862845775,0.9711821257891172,0,1,0,0
2001-01-31,1373.72998046875,1383.3699951171875,1364.6600341796875,1366.010009765625,1295300000,0.0,-0.0056197148004957,1417.3649487304688,58.03154130470204,5.072817885679564,0.0150851273968963,1.0878493119162038,0,1,0,0
2001-02-01,1366.010009765625,1373.5,1359.3399658203125,1373.469970703125,1118800000,0.0,0.0054611319713389,1417.225098876953,67.67656759992077,5.095421689056815,0.0151054154345948,0.9388536720859704,0,1,0,0
2001-02-02,1373.469970703125,1376.3800048828125,1348.719970703125,1349.469970703125,1048400000,0.0,-0.0174739896116647,1416.764398803711,50.44447600920429,4.311193486934277,0.0152509404216625,0.8784115530725134,0,1,0,0
2001-02-05,1349.469970703125,1354.56005859375,1344.47998046875,1354.31005859375,1013000000,0.0,0.0035866584627319,1416.398599243164,55.1029610701939,3.806704981529508,0.0152616373338042,0.8505200514510057,0,1,0,0
2001-02-06,1354.31005859375,1363.550048828125,1350.0400390625,1352.260009765625,1059600000,0.0,-0.0015137219243971,1415.9871990966797,65.62338815521822,3.3113107065603016,0.0151351824285479,0.8882078587451088,0,1,0,0
2001-02-07,1352.260009765625,1352.260009765625,1334.260009765625,1340.8900146484375,1158300000,0.0,-0.0084081426908114,1415.5423492431642,62.41112703635666,2.5615201100765006,0.0151499334448807,0.9588317401368142,0,1,0,0
2001-02-08,1341.0999755859375,1350.3199462890625,1332.4200439453125,1332.530029296875,1107200000,0.0,-0.006234654043385,1414.817799682617,58.5835657006088,1.734493831367888,0.0148449204613627,0.9140935357438478,0,1,0,0
2001-02-09,1332.530029296875,1332.530029296875,1309.97998046875,1314.760009765625,1075500000,0.0,-0.0133355490237068,1414.0866497802735,50.3918348374107,0.5977710405546439,0.0148791560812082,0.8872293909110422,0,1,0,0
2001-02-12,1314.760009765625,1330.9599609375,1313.6400146484375,1330.31005859375,1039100000,0.0,0.0118272906938332,1413.4135998535155,50.90826841617379,0.2359255722951934,0.0146377188719449,0.8482860311757158,0,1,0,0
2001-02-13,1330.31005859375,1336.6199951171875,1317.510009765625,1318.800048828125,1075200000,0.0,-0.0086521256388845,1412.7454498291015,50.06398112556796,-0.3516814786651423,0.0146564734700978,0.8793552703248675,0,1,0,0
2001-02-14,1318.800048828125,1320.72998046875,1304.719970703125,1315.9200439453125,1150300000,0.0,-0.0021838070793003,1411.983800048828,47.17855056461087,-0.8350073161336926,0.0145756386105134,0.9414674550014076,0,1,0,0
2001-02-15,1315.9200439453125,1331.2900390625,1315.9200439453125,1326.6099853515625,1153700000,0.0,0.0081235493413414,1411.3853997802737,49.27785493727272,-0.8374309746726976,0.0146140920752176,0.9434672031271722,0,1,0,0
2001-02-16,1326.6099853515625,1326.6099853515625,1293.1800537109375,1301.530029296875,1257200000,0.0,-0.0189052972098963,1410.817550048828,38.65104612895296,-1.536398443997073,0.0146257856465488,1.0221404134091294,0,1,0,0
2001-02-20,1301.530029296875,1307.1600341796875,1278.43994140625,1278.93994140625,1112200000,0.0,-0.0173565629544704,1410.164400024414,35.66016756024793,-2.6418107572597256,0.0147781436465472,0.9084923862097358,0,1,0,0
2001-02-21,1278.93994140625,1282.969970703125,1253.1600341796875,1255.27001953125,1208500000,0.0,-0.0185074537972236,1409.2776000976562,32.12144758830752,-4.040273526416994,0.0147773273687561,0.9858578145853116,0,1,0,0
2001-02-22,1255.27001953125,1259.93994140625,1228.3299560546875,1252.8199462890625,1365900000,0.0,-0.0019518296494506,1408.420849609375,26.61508677373236,-4.994869366019541,0.0146381462545627,1.1141218347977304,0,1,0,0
2001-02-23,1252.8199462890625,1252.8199462890625,1215.43994140625,1245.8599853515625,1231300000,0.0,-0.0055554359252627,1407.5894494628906,24.592422827568768,-5.73844708375227,0.0146250640024357,1.003859555865726,0,1,0,0
2001-02-26,1245.8599853515625,1267.68994140625,1241.7099609375,1267.6500244140625,1130800000,0.0,0.0174899581965073,1407.0124493408202,31.888924371873276,-5.474751345534894,0.0147798351149504,0.9212114892375972,0,1,0,0
2001-02-27,1267.6500244140625,1272.760009765625,1252.260009765625,1257.93994140625,1114100000,0.0,-0.0076599083507301,1406.2630987548828,30.995587432072952,-5.41208809185567,0.0147905241499413,0.9088061447400836,0,1,0,0
2001-02-28,1257.93994140625,1263.469970703125,1229.6500244140625,1239.93994140625,1225300000,0.0,-0.0143091092090436,1405.3579986572263,26.47247443210584,-5.732191872807803,0.0146819498370416,0.9968482899898632,0,1,0,0
2001-03-01,1239.93994140625,1241.3599853515625,1214.5,1241.22998046875,1294900000,0.0,0.0010404044739755,1404.3023486328125,24.09480750578514,-5.7534552811259445,0.0146833757696016,1.0580545001429913,0,1,0,0
2001-03-02,1241.22998046875,1251.010009765625,1219.739990234375,1234.1800537109375,1294000000,0.0,-0.0056797909080072,1403.1430487060547,24.158102161485687,-5.80042880304806,0.0146556903928237,1.0555234711223789,0,1,0,0
2001-03-05,1234.1800537109375,1242.550048828125,1234.0400390625,1241.4100341796875,929200000,0.0,0.0058581245475575,1402.1110986328124,24.0896586642116,-5.446231076231321,0.0137178118620757,0.7628787095100401,0,1,0,0
2001-03-06,1241.4100341796875,1267.4200439453125,1241.4100341796875,1253.800048828125,1091800000,0.0,0.0099805981160967,1401.1940490722657,30.33346348533682,-4.661547899626083,0.0136224948393561,0.901254888882652,0,1,0,0
2001-03-07,1253.800048828125,1263.8599853515625,1253.800048828125,1261.8900146484375,1132200000,0.0,0.0064523572382007,1400.4687493896483,31.252027446989217,-3.711281728905611,0.013643233856391,0.939532043005042,0,1,0,0
2001-03-08,1261.8900146484375,1266.5,1257.5999755859375,1264.739990234375,1114100000,0.0,0.0022584976129884,1399.7888494873048,32.30345981029936,-2.8160882840008234,0.0133814937964284,0.9240980484535604,0,1,0,0
2001-03-09,1264.739990234375,1264.739990234375,1228.4200439453125,1233.4200439453125,1085900000,0.0,-0.024763940834399,1399.0866497802735,29.891857471491196,-2.9734348210732904,0.0136690884393328,0.8965518380179591,0,1,0,0
2001-03-12,1233.4200439453125,1233.4200439453125,1176.780029296875,1180.1600341796875,1229000000,0.0,-0.0431807558398867,1397.9921997070312,25.591901974564408,-4.513385099242719,0.0146673739298662,1.0124208968945287,0,1,0,0
2001-03-13,1180.1600341796875,1197.8299560546875,1171.5,1197.6600341796875,1360900000,0.0,0.014828497401341,1397.0728997802737,31.22555295865712,-4.942262290075124,0.0148136486551353,1.1147297667004687,0,1,0,0
2001-03-14,1197.6600341796875,1197.6600341796875,1155.3499755859375,1166.7099609375,1397400000,0.0,-0.025842119098001,1396.0163494873048,25.00456933717382,-5.974578553300447,0.0150528862203097,1.1378811665765525,0,1,0,0
2001-03-15,1166.7099609375,1182.0400390625,1166.7099609375,1173.56005859375,1259500000,0.0,0.0058712943967202,1394.771900024414,27.489158978938534,-6.309990136000451,0.0148727398698878,1.0234229373497774,0,1,0,0
2001-03-16,1173.56005859375,1173.56005859375,1148.6400146484375,1150.530029296875,1543560000,0.0,-0.0196240738837613,1393.4215502929687,25.87309179506157,-7.005698264165481,0.0149920721951961,1.2611493195042336,0,1,0,0
2001-03-19,1150.530029296875,1173.5,1147.1800537109375,1170.81005859375,1126200000,0.0,0.0176266840329832,1392.0315502929689,27.890697349717,-6.678532262808464,0.0151397100433566,0.9355101096894326,0,1,0,0
2001-03-20,1170.81005859375,1180.56005859375,1142.18994140625,1142.6199951171875,1235900000,0.0,-0.024077401171648,1390.3583502197266,27.646660249209347,-7.035458457048343,0.014927747492579,1.029970568459749,0,1,0,0
2001-03-21,1142.6199951171875,1149.3900146484375,1118.739990234375,1122.1400146484375,1346300000,0.0,-0.0179237021549316,1388.6309002685548,27.81176295005497,-7.643347585275762,0.0150205853697907,1.1176758320014426,0,1,0,0
2001-03-22,1122.1400146484375,1124.27001953125,1081.18994140625,1117.5799560546875,1723950000,0.0,-0.0040637162334672,1386.9296002197266,29.40192073454673,-7.948432645430742,0.0146166821235863,1.4186481273713054,0,1,0,0
2001-03-23,1117.5799560546875,1141.8299560546875,1117.5799560546875,1139.8299560546875,1364900000,0.0,0.0199090900650613,1385.271950073242,34.04232650257774,-7.246521018569872,0.0148510187399744,1.1219208824254203,0,1,0,0
2001-03-26,1139.8299560546875,1160.02001953125,1139.8299560546875,1152.68994140625,1114000000,0.0,0.0112823717987504,1383.727049560547,37.05721017354638,-6.112629330051277,0.0148636395116811,0.9201819019548662,0,1,0,0
2001-03-27,1152.68994140625,1183.3499755859375,1150.9599609375,1182.1700439453125,1314200000,0.0,0.0255750496990523,1382.3531500244142,38.37387839999788,-4.211511389073166,0.0152730549687796,1.0848656861655768,0,1,0,0
2001-03-28,1182.1700439453125,1182.1700439453125,1147.8299560546875,1153.2900390625,1333400000,0.0,-0.0244296537801194,1380.8896002197266,36.47200991230789,-3.5034325391497987,0.0155105048088403,1.0983994209967114,0,1,0,0
2001-03-29,1153.2900390625,1161.68994140625,1136.260009765625,1147.949951171875,1234500000,0.0,-0.0046303078234907,1379.2821502685547,37.706158422069926,-2.976481915925973,0.0151379628831884,1.0188533678117604,0,1,0,0
2001-03-30,1147.949951171875,1162.800048828125,1143.8299560546875,1160.3299560546875,1280800000,0.0,0.0107844465433135,1377.7310998535156,39.4995127902463,-2.074507426709779,0.0136319387448929,1.0599383203287862,0,1,0,0
2001-04-02,1160.3299560546875,1169.510009765625,1137.510009765625,1145.8699951171875,1254900000,0.0,-0.0124619388321802,1376.0667999267578,38.754046414220994,-1.7059966351178986,0.0136535100605261,1.041139314545535,0,1,0,0
2001-04-03,1145.8699951171875,1145.8699951171875,1100.18994140625,1106.4599609375,1386100000,0.0,-0.0343931112147299,1374.2767999267578,34.11643578376959,-2.450950548190015,0.0139321529871107,1.1457680481406087,0,1,0,0
2001-04-04,1106.4599609375,1117.5,1091.989990234375,1103.25,1425590000,0.0,-0.0029011089879656,1372.363049926758,31.888949978325,-2.9179336554158937,0.0139319562424609,1.1746631553967648,0,1,0,0
2001-04-05,1103.25,1151.469970703125,1103.25,1151.43994140625,1368000000,0.0,0.0436799831463856,1370.7404998779298,37.88208048389875,-1.6797003228962808,0.0151403991431741,1.1261150020250317,0,1,0,0
2001-04-06,1151.43994140625,1151.43994140625,1119.2900390625,1128.4300537109375,1266800000,0.0,-0.0199835761014253,1368.9870001220704,35.67842753597351,-1.324656080848257,0.0152405184076863,1.0426577731832505,0,1,0,0
2001-04-09,1128.4300537109375,1146.1300048828125,1126.3800048828125,1137.5899658203125,1062800000,0.0,0.0081173946752408,1367.4140496826171,39.43975153875832,-0.6717383220063056,0.0152119932044032,0.8752598273198339,0,1,0,0
2001-04-10,1137.5899658203125,1173.9200439453125,1137.5899658203125,1168.3800048828125,1349600000,0.0,0.0270660255343386,1366.0485498046876,48.63423197591543,0.8069804767612965,0.0156720068167989,1.1060500017210322,0,1,0,0
2001-04-11,1168.3800048828125,1182.239990234375,1160.260009765625,1165.8900146484375,1290300000,0.0,-0.0021311475923663,1364.6014495849608,46.18378367599025,1.8708525466085248,0.0156364667483828,1.055021716947068,0,1,0,0
2001-04-12,1165.8900146484375,1183.510009765625,1157.72998046875,1183.5,1102000000,0.0,0.0151043281358513,1363.2661993408203,52.083595908672265,3.1967242248668555,0.0157840067823825,0.9039143922529124,0,1,0,0
2001-04-16,1183.5,1184.6400146484375,1167.3800048828125,1179.6800537109375,913900000,0.0,-0.0032276690232889,1361.8904998779296,50.76522894899196,4.052705671970088,0.0156490395851667,0.7521538314661856,0,1,0,0
