Date,Open,High,Low,Close,Volume,Regime,Return,Price_MA20,Price_MA50,Price_MA200,Golden_Cross,Price_52w_position,RSI14,RSI7,MACD,MACD_signal,MACD_hist,Return_lag1,Return_lag2,Return_lag3,Return_lag5,Return_lag10,Cum_return_5d,Cum_return_10d,Cum_return_20d,Vol_10d,Vol_20d,Vol_60d,BB_width,BB_position,ATR14_pct,Vol_ratio,Rel_Volume,OBV_MA20,Corr_SP500_BTC,Corr_SP500_Gold,Corr_BTC_Gold,RF_pred,XGB_pred,RF_proba,XGB_proba
2015-01-15,2013.75,2021.3499755859373,1991.469970703125,1992.6700439453125,4276720000,1.0,-0.0092478759218379,0.9726172684409256,0.9740069843112992,1.0136595028927329,1,0.7192267714423851,30.23269904383224,46.14730224098808,-8.082909796396962,-1.1860956374468326,-6.896814158950129,-0.0058130673273852,-0.0025785552362955,-0.0080936851609125,0.0178882806295161,-0.0103108584159301,-0.0336882327347634,-0.0321675950943725,0.0101027270748286,0.0106843692531048,0.0109921096748235,0.0084338483633011,0.0614714468028754,0.0545455169310644,0.0141031359604765,1.266843888206079,1.196847916901917,99612000500.0,-0.0824903481516074,-0.2264818756867488,0.0607398942590413,,,,
2015-01-16,1992.25,2020.4599609375,1988.1199951171875,2019.4200439453125,4056410000,1.0,0.0134241993958204,0.985516820144711,0.9870116174896368,1.0269313797832835,1,0.7959446671616976,35.87633756079032,47.55398070241726,-8.322457889956695,-2.613368087948805,-5.70908980200789,-0.0092478759218379,-0.0058130673273852,-0.0025785552362955,-0.0084038110347154,-0.0003399636723855,-0.0124168083689386,-0.0188416617173087,0.0032441063591928,0.0119117108505203,0.0104303419183184,0.0082367916049752,0.0607591628939551,0.2616297005183076,0.0146774972229879,1.446159065542623,1.149443266355844,99439566000.0,-0.0965915518384672,-0.2279527750233094,0.0576247848236322,,,,
2015-01-20,2020.760009765625,2028.93994140625,2004.489990234375,2022.550048828125,3944340000,1.0,0.0015499523698385,0.9879768049271276,0.9885512940454704,1.028173336856637,1,0.8049213919542415,36.22183143169122,30.075539948444103,-8.165608196083213,-3.723816109575687,-4.441792086507526,0.0134241993958204,-0.0092478759218379,-0.0058130673273852,-0.0080936851609125,-0.0182781051451137,-0.0028152016556098,0.0009750135190316,-0.0187654614027242,0.010428759084398,0.008817075921353,0.0081702466818044,0.0616089242563835,0.3048465345241495,0.015242792554753,1.2764313600987658,1.1298371458946892,99229179500.0,-0.0991089029285299,-0.2338312627478132,0.0523157233253118,,,,
2015-01-21,2020.18994140625,2038.2900390625,2012.0400390625,2032.1199951171875,3730070000,1.0,0.0047316239687653,0.993586560189522,0.993219911503713,1.0325998733823996,1,0.8323676028493338,40.204691918383055,43.07235057743185,-7.18625037644415,-4.416302962949379,-2.769947413494771,0.0015499523698385,0.0134241993958204,-0.0092478759218379,-0.0025785552362955,-0.0088934717229465,0.0044932431494713,0.014735774804621,-0.018607639651179,0.0099976541171475,0.0088224335938791,0.0080477214779401,0.0610113197628974,0.3948811493440561,0.0157056358304777,1.2422962380783762,1.1120275145622935,98882020000.0,-0.0596850501894589,-0.2129360231610471,0.0274611330535497,,,,
2015-01-22,2034.300048828125,2064.6201171875,2026.3800048828125,2063.14990234375,4176050000,1.0,0.0152697219165804,1.0091380321452397,1.0080783588043585,1.0477867543467936,1,0.9213600958133474,50.830826091604685,66.44666276912595,-3.861732415617098,-4.305388853482922,0.4436564378658243,0.0047316239687653,0.0015499523698385,0.0134241993958204,-0.0058130673273852,0.0116298426717429,0.025794588647322,0.0183868293009479,-0.0074043013026057,0.0104625320037093,0.0094913185361405,0.0082253878526494,0.0596992184042276,0.6530678690525796,0.0158364051411424,1.2719803845285274,1.2301955180295423,98575187000.0,-0.0414956783199422,-0.1984750441435944,0.0308723677338618,,,,
2015-01-23,2062.97998046875,2062.97998046875,2050.5400390625,2051.820068359375,3573560000,1.0,-0.0054915224393071,1.0043417941503097,1.0024096426124092,1.04150424379902,1,0.8888665996589398,48.80257191350218,62.83325389000255,-2.1168491753680883,-3.867680917859956,1.7508317424918678,0.0152697219165804,0.0047316239687653,0.0015499523698385,-0.0092478759218379,0.0178882806295161,0.0296838026916643,-0.0050044248966286,-0.0145760695113171,0.0089953790702556,0.0095458602451866,0.0082607696212596,0.057307080548782,0.5757636597211356,0.0154465675847701,1.0889274828710145,1.044563545066672,97937478500.0,-0.0414290810088224,-0.1905156270957617,0.0307079510573821,,,,
2015-01-26,2050.419921875,2057.6201171875,2040.969970703125,2057.090087890625,3465760000,1.0,0.0025684608570302,1.007532692592549,1.0048133614831714,1.0436895012817846,1,0.9039807981201426,57.799662343473976,71.67874898351445,-0.3052513558668579,-3.1551950054613367,2.8499436495944788,-0.0054915224393071,0.0152697219165804,0.0047316239687653,0.0134241993958204,-0.0084038110347154,0.0186538922688506,0.0060054620942746,-0.0119074088406982,0.0085790203838969,0.0095732548318776,0.0081338838653134,0.0549191834817525,0.6371595882348046,0.014566354351368,1.0547261954995086,0.983601020847627,97543907000.0,-0.0417499502870311,-0.1942325941037309,0.0079355750824732,,,,
2015-01-27,2047.8599853515625,2047.8599853515625,2019.9100341796875,2029.550048828125,3329810000,1.0,-0.013387862410411,0.99548769339355,0.9914453235376888,1.029203767094101,1,0.8249971029835943,55.52912692141376,66.08797985015417,-1.0793558799800849,-2.7400271803650864,1.6606713003850015,0.0025684608570302,-0.0054915224393071,0.0152697219165804,0.0015499523698385,-0.0080936851609125,0.0034609773953708,0.0006360323904675,-0.0283515993380705,0.0093095629111424,0.0099395382341756,0.0083294496127025,0.0507014924447411,0.4110024894953983,0.0147418403509709,1.1176684347721138,0.924107439586498,96897083500.0,-0.0263077756002512,-0.2108456383617528,-0.0078934898681037,,,,
2015-01-28,2032.3399658203125,2042.489990234375,2001.489990234375,2002.1600341796875,4067530000,1.0,-0.0134956093663483,0.9841869355095498,0.978420481903418,1.0148342178033445,1,0.7464436716733411,45.2082916526636,42.51256079168997,-3.858506110086864,-2.963722966309442,-0.8947831437774223,-0.013387862410411,0.0025684608570302,-0.0054915224393071,0.0047316239687653,-0.0025785552362955,-0.0147432046382536,-0.0103162062920245,-0.042289916763741,0.0102513637714589,0.0102809417143093,0.0084843534753223,0.0472048500332297,0.1650118689219737,0.0154429727276009,1.2082669352798796,1.1040979579427963,95924265500.0,0.0236092574846298,-0.177404963877201,0.0254108535445208,,,,
2015-01-29,2002.449951171875,2024.6400146484373,1989.1800537109373,2021.25,4127140000,1.0,0.0095346852870998,0.9950161786547423,0.9879287185248776,1.024015591381484,1,0.801192905583172,41.132851834949335,49.504629043901495,-4.469085158149937,-3.264795404677541,-1.2042897534723962,-0.0134956093663483,-0.013387862410411,0.0025684608570302,0.0152697219165804,-0.0058130673273852,-0.0203087048091616,0.0049620291516481,-0.0284087268401754,0.0105921416494259,0.0105772287563147,0.0084379144070594,0.0424480776373964,0.3825901755120504,0.0152009946632873,1.2553032821195942,1.0952047475130513,95279818500.0,0.031548915975441,-0.1715630071026024,0.0140620426181663,,,,
2015-01-30,2019.3499755859373,2023.3199462890625,1993.3800048828125,1994.989990234375,4568650000,1.0,-0.0129919652520098,0.9836362927960716,0.9755353979805464,1.010322581300055,1,0.7258802816285048,39.59914005327266,37.44842891298588,-6.991344904652351,-4.010105304672504,-2.981239599979848,0.0095346852870998,-0.0134956093663483,-0.013387862410411,-0.0054915224393071,-0.0092478759218379,-0.0276973985201542,0.0011642400587654,-0.0310408058384098,0.0110337497143667,0.0107124098860908,0.0086045910172874,0.0433775076441324,0.122760548204485,0.0155385710644128,1.282309605674335,1.1815977335586532,94537242500.0,0.0437914483304219,-0.2022095456847779,0.001923085080159,,,,
2015-02-02,1996.6700439453125,2021.6600341796875,1980.9000244140625,2020.8499755859373,4008330000,1.0,0.0129624637106695,0.9973049373332624,0.9884799403542612,1.0230081677699967,1,0.8000456520772564,48.51090323115572,35.18286190751064,-6.824896075096149,-4.5730634587572325,-2.251832616338916,-0.0129919652520098,0.0095346852870998,-0.0134956093663483,0.0025684608570302,0.0134241993958204,-0.0176171731700136,0.0007080902484415,-0.0181469130657935,0.0109729251646854,0.0111918326393377,0.008761433035713,0.0411939135748394,0.434576192625127,0.0158359825501137,1.2524121476427448,1.019546438386426,94130518000.0,0.0671072736701425,-0.2069433261448469,-0.0015037095471884,,,,
2015-02-03,2022.7099609375,2050.300048828125,2022.7099609375,2050.030029296875,4615900000,1.0,0.0144394952932995,1.010970853019837,1.0027402406222958,1.0372936938481427,1,0.8803881844686594,54.9494103241606,49.44266825991179,-4.288957282120236,-4.516242223429834,0.2272849413095974,0.0129624637106695,-0.0129919652520098,0.0095346852870998,-0.013387862410411,0.0015499523698385,0.0100908969850608,0.0135867987467961,0.0145750595782865,0.0118785809430838,0.0108985114713822,0.0089270182872708,0.042356632125908,0.7590114574554773,0.0149405536494056,1.3306325315835572,1.1620154204498754,94144544500.0,0.0391114685760399,-0.2203814662451361,0.0295677669628008,,,,
2015-02-04,2048.860107421875,2054.739990234375,2036.719970703125,2041.510009765625,4141920000,1.0,-0.0041560462088314,1.00580446796206,0.998682618312177,1.0325395599403575,1,0.8552501967394377,55.60997614934693,45.24534003686546,-2.932893321089068,-4.1995724429616805,1.2666791218726123,0.0144394952932995,0.0129624637106695,-0.0129919652520098,-0.0134956093663483,0.0047316239687653,0.0196537613947824,0.0046207973303744,0.0194246631638732,0.0119351254756915,0.0107273364883409,0.0089327362960115,0.0410385540245909,0.6414393879126911,0.0144231510907943,1.336110804146379,1.0468876732535253,94174480500.0,0.0350359235559302,-0.219027267840883,0.0333242642387953,,,,
2015-02-05,2043.449951171875,2063.550048828125,2043.449951171875,2062.52001953125,3821990000,1.0,0.0102914066867774,1.0152397721632025,1.0089701411907794,1.0426833887473763,1,0.911553107357898,62.84338331577371,60.47929515691977,-0.1610145860308875,-3.3918608715755223,3.2308462855446347,-0.0041560462088314,0.0144394952932995,0.0129624637106695,0.0095346852870998,0.0152697219165804,0.0204180677953,-0.0003053015254897,0.0180759142484234,0.0113408029673315,0.0106616174917533,0.0090286939184387,0.0434033825082039,0.8511194584966294,0.0140047172837574,1.2560845532897054,0.9658225047593164,94205242000.0,0.0214134044009647,-0.2284914822807113,0.046344603452628,,,,
2015-02-06,2062.280029296875,2072.39990234375,2049.969970703125,2055.469970703125,4232970000,1.0,-0.0034181723141418,1.0119356246847035,1.0056584655322454,1.0386465390578283,1,0.8804289156265775,57.146244894778846,69.46042944265855,1.45012314416158,-2.4234640684281024,3.8735872125896815,0.0102914066867774,-0.0041560462088314,0.0144394952932995,-0.0129919652520098,-0.0054915224393071,0.03031593179154,0.0017788608270457,-0.0032344662449937,0.0112472618785529,0.0099186417057894,0.0090334018771237,0.0425421793165022,0.7805597850525199,0.0137083735510487,1.245074893328458,1.0656523806221083,93827654500.0,0.016643352989644,-0.2044249282184866,0.0321558527008319,,,,
2015-02-09,2053.469970703125,2056.159912109375,2041.8800048828125,2046.739990234375,3549540000,1.0,-0.0042471943609877,1.0075898702666808,1.0015860954125704,1.033796061544621,1,0.8492413487897732,54.69106717256699,60.06633307301459,1.9994762213732429,-1.5388760104678334,3.5383522318410763,-0.0034181723141418,0.0102914066867774,-0.0041560462088314,0.0129624637106695,0.0025684608570302,0.0128114481338137,-0.0050314265365317,0.0009438195163975,0.0112965261312099,0.0097783836330532,0.0090511411155675,0.0426742057813764,0.6778561575478249,0.0134119226682226,1.248077561378479,0.8915179658499346,93440797000.0,0.0180793144589955,-0.2070017707214351,0.0306586158037705,,,,
2015-02-10,2049.3798828125,2070.860107421875,2048.6201171875,2068.590087890625,3669850000,1.0,0.0106755610192323,1.0173365423927825,1.0123205975219716,1.0442912613542414,1,0.9200379426756514,56.75097085470012,80.11455811017078,4.1501227334035775,-0.4010762616935511,4.5511989950971286,-0.0042471943609877,-0.0034181723141418,0.0102914066867774,0.0144394952932995,-0.013387862410411,0.0090535544984755,0.019235809969329,0.0198840769579939,0.010784960476599,0.009851773590807,0.0091527156752174,0.0456277036333223,0.8799564959942732,0.013196710234753,1.1783344811858536,0.9192720871034632,93410255000.0,0.025711466414292,-0.2183978131889012,0.0507506428254405,,,,
2015-02-11,2068.550048828125,2073.47998046875,2057.989990234375,2068.530029296875,3596860000,1.0,-2.903358867545336e-05,1.0161700642664646,1.012281595996421,1.043736401065842,1,0.9198194525490072,51.12488999691685,74.73024942035764,5.783016349500031,0.8357422605451652,4.947274088954865,0.0106755610192323,-0.0042471943609877,-0.0034181723141418,-0.0041560462088314,-0.0134956093663483,0.0132353108248302,0.0331491958605498,0.0224910156256135,0.0093914757903117,0.0098190504164903,0.0091527491419076,0.0478150279883864,0.8381795420132768,0.0124115071579569,1.0260825075289142,0.9067857542623362,93405235000.0,0.0256707736675486,-0.2163329471854969,0.0493012505678864,,,,
2015-02-12,2069.97998046875,2088.530029296875,2069.97998046875,2088.47998046875,3788350000,1.0,0.0096445064317758,1.0240284750891675,1.021694159700394,1.0532443078635485,1,0.9923963659585278,57.39826334760836,72.05453593204294,8.58789473081356,2.386172754598844,6.201721976214715,-2.903358867545336e-05,0.0106755610192323,-0.0042471943609877,0.0102914066867774,0.0095346852870998,0.0125865255569252,0.0332615858843541,0.0383886599947904,0.009399629239902,0.0098497266834687,0.0092322671231472,0.0516054999059027,0.9656184928540752,0.0125456994649612,1.0181279543282646,0.9622214390713948,93808566500.0,0.0312503605375918,-0.2188618444575507,0.0772489429862247,,,,
