Date,Open,High,Low,Close,Volume,Regime,Return,Volatility_60,Volume_ratio,HMM09_RAW_2_label,HMM09_RAW_2_pred,HMM09_RAW_3_label,HMM09_RAW_3_pred,HMM09_ENG_2_label,HMM09_ENG_2_pred,HMM09_ENG_3_label,HMM09_ENG_3_pred
2000-05-12,1407.81005859375,1430.1300048828125,1407.81005859375,1420.9599609375,858200000,0.0,0.0093406793505121,0.0175487460037117,0.8097286701315228,Bear,0.0,Neutral,,Bear,0.0,Neutral,
2000-05-15,1420.9599609375,1452.3900146484375,1416.5400390625,1452.3599853515625,854600000,0.0,0.0220977545302161,0.01776787641908,0.8108565590382516,Bear,0.0,Neutral,,Bear,0.0,Neutral,
2000-05-16,1452.3599853515625,1470.4000244140625,1450.760009765625,1466.0400390625,955500000,0.0,0.0094191893531314,0.0173173217720602,0.907858146475762,Bear,0.0,Neutral,,Bear,0.0,Neutral,
2000-05-17,1466.0400390625,1466.0400390625,1441.6700439453125,1447.800048828125,820500000,0.0,-0.0124416726340155,0.0174065949368835,0.7869709454738956,Bear,0.0,Neutral,,Bear,0.0,Neutral,
2000-05-18,1447.800048828125,1458.0400390625,1436.5899658203125,1437.2099609375,807900000,0.0,-0.0073146066676795,0.0174288810892456,0.7808036159547975,Bear,0.0,Neutral,,Bear,0.0,Neutral,
2000-05-19,1437.2099609375,1437.2099609375,1401.739990234375,1406.949951171875,853700000,0.0,-0.0210546897030174,0.0176434953389772,0.8293847610823952,Bear,0.0,Neutral,,Bear,0.0,Neutral,
2000-05-22,1406.949951171875,1410.550048828125,1368.72998046875,1400.719970703125,869000000,0.0,-0.0044280043249306,0.0175381180855189,0.8486981224727059,Bear,0.0,Neutral,,Bear,0.0,Neutral,
2000-05-23,1400.719970703125,1403.77001953125,1373.4300537109375,1373.8599853515625,869900000,0.0,-0.0191758423620386,0.0176776458399262,0.8520101720161426,Bear,0.0,Neutral,,Bear,0.0,Neutral,
2000-05-24,1373.8599853515625,1401.75,1361.0899658203125,1399.050048828125,1152300000,0.0,0.0183352479474947,0.0177473512894196,1.1273150901930338,Bear,0.0,Neutral,,Bear,0.0,Neutral,
2000-05-25,1399.050048828125,1411.6500244140625,1373.9300537109375,1381.52001953125,984500000,0.0,-0.012529951527866,0.0177882161990653,0.9691895193253142,Bear,0.0,Neutral,,Bear,0.0,Neutral,
2000-05-26,1381.52001953125,1391.4200439453125,1369.75,1378.02001953125,722600000,0.0,-0.0025334413910176,0.0177902359743709,0.7221643904396868,Bear,0.0,Neutral,,Bear,0.0,Neutral,
2000-05-30,1378.02001953125,1422.449951171875,1378.02001953125,1422.449951171875,844200000,0.0,0.0322418622450335,0.0180928773743421,0.8513640582775943,Bear,0.0,Neutral,,Bear,0.0,Neutral,
2000-05-31,1422.43994140625,1434.489990234375,1415.5,1420.5999755859375,960500000,0.0,-0.0013005558363676,0.0180136031642989,0.9678759893395588,Bear,0.0,Neutral,,Bear,0.0,Neutral,
2000-06-01,1420.5999755859375,1448.81005859375,1420.5999755859375,1448.81005859375,960100000,0.0,0.0198578653333969,0.0178513911057469,0.9695402192063686,Bear,0.0,Neutral,,Bear,0.0,Neutral,
2000-06-02,1448.81005859375,1483.22998046875,1448.81005859375,1477.260009765625,1162400000,0.0,0.0196367708818154,0.0179874047563321,1.1717609639891162,Bear,0.0,Neutral,,Bear,0.0,Bear,0.0
2000-06-05,1477.260009765625,1477.280029296875,1464.6800537109375,1467.6300048828125,838600000,0.0,-0.0065188286551806,0.0177327920798837,0.8494584575714442,Bear,0.0,Neutral,,Bear,0.0,Bear,0.0
2000-06-06,1467.6300048828125,1471.3599853515625,1454.739990234375,1457.8399658203125,950100000,0.0,-0.0066706452102562,0.0177450779472614,0.9643969925349318,Bear,0.0,Neutral,,Bear,0.0,Neutral,
2000-06-07,1457.8399658203125,1474.6400146484375,1455.06005859375,1471.3599853515625,854600000,0.0,0.0092740080175004,0.0177367113432423,0.8682778066323176,Bear,0.0,Neutral,,Bear,0.0,Neutral,
2000-06-08,1471.3599853515625,1475.6500244140625,1456.489990234375,1461.6700439453125,854300000,0.0,-0.0065857040443673,0.0175939191098353,0.8698253385018518,Bear,0.0,Neutral,,Bear,0.0,Neutral,
2000-06-09,1461.6700439453125,1472.6700439453125,1454.9599609375,1456.949951171875,786000000,0.0,-0.0032292464314976,0.0173434673728746,0.8048057346401905,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-06-12,1456.949951171875,1462.9300537109375,1445.989990234375,1446.0,774100000,0.0,-0.0075156673453796,0.0162515170035601,0.7994859164064714,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-06-13,1446.0,1470.4200439453125,1442.3800048828125,1469.43994140625,935900000,0.0,0.0162101946101314,0.0163781137242019,0.9724472920891272,Bear,0.0,Neutral,,Bear,0.0,Neutral,
2000-06-14,1469.43994140625,1483.6199951171875,1467.7099609375,1470.5400390625,929700000,0.0,0.0007486509827663,0.0163620531972832,0.9678555768344284,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-06-15,1470.5400390625,1482.0400390625,1464.6199951171875,1478.72998046875,1011400000,0.0,0.0055693426827543,0.0160389613079414,1.064076019257314,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-06-16,1478.72998046875,1480.77001953125,1460.4200439453125,1464.4599609375,1250800000,0.0,-0.0096501861189873,0.0160748626031687,1.312065590691761,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-06-19,1464.4599609375,1488.9300537109375,1459.050048828125,1486.0,921700000,0.0,0.0147085202989849,0.0160208133575485,0.9685995922570882,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-06-20,1486.0,1487.3199462890625,1470.1800537109375,1475.949951171875,1031500000,0.0,-0.0067631553352119,0.0160421887912903,1.0808086523369147,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-06-21,1475.949951171875,1482.18994140625,1468.0,1479.1300048828125,1009600000,0.0,0.002154580992677,0.0160436465519888,1.0544169375120105,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-06-22,1479.1300048828125,1479.1300048828125,1448.030029296875,1452.1800537109375,1022700000,0.0,-0.0182201368932477,0.0161559333592859,1.0669551663915904,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-06-23,1452.1800537109375,1459.93994140625,1438.31005859375,1441.47998046875,847600000,0.0,-0.0073682827517457,0.016179594017023,0.8903772863451672,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-06-26,1441.47998046875,1459.6600341796875,1441.47998046875,1455.31005859375,889000000,0.0,0.0095943601800856,0.016140668418642,0.9366807994133364,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-06-27,1455.31005859375,1463.3499755859375,1450.550048828125,1450.550048828125,1042500000,0.0,-0.0032707873744957,0.0161157268752712,1.1039315848327742,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-06-28,1450.550048828125,1467.6300048828125,1450.550048828125,1454.8199462890625,1095100000,0.0,0.0029436402173004,0.0161065916337793,1.162329116073703,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-06-29,1454.8199462890625,1455.1400146484375,1434.6300048828125,1442.3900146484375,1110900000,0.0,-0.008543965644911,0.0161151693016891,1.1790615480953948,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-06-30,1442.3900146484375,1454.6800537109375,1438.7099609375,1454.5999755859375,1459700000,0.0,0.0084650897562377,0.016145061716369,1.534336252675129,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-07-03,1454.5999755859375,1469.5799560546875,1450.8499755859375,1469.5400390625,451900000,0.0,0.010270908653456,0.0161543433964998,0.4794847581355375,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-07-05,1469.5400390625,1469.5400390625,1442.449951171875,1446.22998046875,1019300000,0.0,-0.015862145960052,0.0162217287319251,1.0780744636069222,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-07-06,1446.22998046875,1461.6500244140625,1439.56005859375,1456.6700439453125,947300000,0.0,0.007218812787423,0.0162252252624919,1.0045535235194687,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-07-07,1456.6700439453125,1484.1199951171875,1456.6700439453125,1478.9000244140625,931700000,0.0,0.0152608207748552,0.0163477790036577,0.9894355427930608,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-07-10,1478.9000244140625,1486.56005859375,1474.760009765625,1475.6199951171875,838700000,0.0,-0.0022178844024122,0.0160899979258578,0.8958536726048438,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-07-11,1475.6199951171875,1488.77001953125,1470.47998046875,1480.8800048828125,980500000,0.0,0.0035646099829429,0.0159125377864262,1.047408451907875,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-07-12,1480.8800048828125,1497.68994140625,1480.8800048828125,1492.9200439453125,1001200000,0.0,0.0081303272532555,0.0139355694965094,1.0687241278455366,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-07-13,1492.9200439453125,1501.3900146484375,1489.6500244140625,1495.8399658203125,1026800000,0.0,0.0019558461197182,0.0133126231211428,1.0956927791839717,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-07-14,1495.8399658203125,1509.989990234375,1494.56005859375,1509.97998046875,960600000,0.0,0.0094528926700279,0.0128637208539044,1.0257297352707515,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-07-17,1509.97998046875,1517.3199462890625,1505.260009765625,1510.489990234375,906000000,0.0,0.0003377592896738,0.0127876487078355,0.96783704444359,Bull,1.0,Bull,1.0,Bear,0.0,Neutral,
2000-07-18,1510.489990234375,1510.489990234375,1491.3499755859375,1493.739990234375,908300000,0.0,-0.0110891168483685,0.0128715128532811,0.9681676124856636,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-07-19,1493.739990234375,1495.6300048828125,1479.9200439453125,1481.9599609375,909400000,0.0,-0.0078862649282266,0.0129097607853096,0.9668296831809484,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-07-20,1481.9599609375,1501.9200439453125,1481.9599609375,1495.5699462890625,1064600000,0.0,0.0091837739954543,0.0122357593533026,1.1278020255095556,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-07-21,1495.5699462890625,1495.5699462890625,1477.9100341796875,1480.18994140625,968300000,0.0,-0.0102837081749166,0.0122228034645571,1.0266137120731809,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-07-24,1480.18994140625,1485.8800048828125,1463.800048828125,1464.2900390625,880300000,0.0,-0.0107417986698682,0.0123008728416531,0.9347670037760212,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-07-25,1464.2900390625,1476.22998046875,1464.2900390625,1474.469970703125,969400000,0.0,0.0069521279043478,0.0122798903552926,1.026954646191136,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-07-26,1474.469970703125,1474.469970703125,1452.4200439453125,1452.4200439453125,1235800000,0.0,-0.0149544766566508,0.0123560275706603,1.2986821917232392,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-07-27,1452.4200439453125,1464.9100341796875,1445.3299560546875,1449.6199951171875,1156400000,0.0,-0.001927850582755,0.0122041658889119,1.2101322941236796,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-07-28,1449.6199951171875,1456.6800537109375,1413.8900146484375,1419.8900146484375,980000000,0.0,-0.0205088095976122,0.0121730751968438,1.0221237645861234,Bear,0.0,Neutral,,Bear,0.0,Neutral,
2000-07-31,1419.8900146484375,1437.6500244140625,1418.7099609375,1430.8299560546875,952600000,0.0,0.007704780858649,0.0122000904918063,0.9905561297809464,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-08-01,1430.8299560546875,1443.5400390625,1428.9599609375,1438.0999755859375,938700000,0.0,0.0050809807975338,0.0120345720096068,0.9743798410184122,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-08-02,1438.0999755859375,1451.5899658203125,1433.489990234375,1438.699951171875,994500000,0.0,0.0004172001920055,0.0120084429066842,1.0296182181858842,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-08-03,1438.699951171875,1454.18994140625,1425.4300537109375,1452.56005859375,1095600000,0.0,0.0096337720805408,0.0120136158320078,1.12901198055247,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-08-04,1452.56005859375,1462.9300537109375,1451.31005859375,1462.9300537109375,956000000,0.0,0.00713911624916,0.0117163129436046,0.9891565267775846,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-08-07,1462.9300537109375,1480.800048828125,1460.719970703125,1479.3199462890625,854800000,0.0,0.0112034697329168,0.0115837152757434,0.8868268654176946,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-08-08,1479.3199462890625,1484.52001953125,1472.6099853515625,1482.800048828125,992200000,0.0,0.0023525015989898,0.0115323447218657,1.023648530143055,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-08-09,1482.800048828125,1490.3299560546875,1471.1600341796875,1472.8699951171875,1054000000,0.0,-0.0066968258591475,0.0112250334709264,1.0827202370068436,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-08-10,1472.8699951171875,1475.1500244140625,1459.8900146484375,1460.25,940800000,0.0,-0.0085683021305511,0.011217432599848,0.9668269823652732,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-08-11,1460.25,1475.719970703125,1453.06005859375,1471.8399658203125,835500000,0.0,0.0079369736828025,0.0111427314372141,0.860818390501428,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-08-14,1471.8399658203125,1491.6400146484375,1468.56005859375,1491.56005859375,783800000,0.0,0.0133982587994523,0.0112222775841799,0.8139013266653929,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-08-15,1491.56005859375,1493.1199951171875,1482.739990234375,1484.4300537109375,895900000,0.0,-0.0047802331805094,0.0108794732884345,0.9292006944891004,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-08-16,1484.4300537109375,1496.0899658203125,1475.739990234375,1479.8499755859375,929800000,0.0,-0.0030854118815165,0.0108695967763106,0.9647670157176712,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-08-17,1479.8499755859375,1499.3199462890625,1479.8499755859375,1496.0699462890625,922400000,0.0,0.0109605507117049,0.0106160274909877,0.9557439965516956,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-08-18,1496.0699462890625,1499.469970703125,1488.989990234375,1491.719970703125,821400000,0.0,-0.0029076017446426,0.0103962068638425,0.8516735894091372,Bull,1.0,Neutral,,Bear,0.0,Neutral,
2000-08-21,1491.719970703125,1502.8399658203125,1491.1300048828125,1499.47998046875,731600000,0.0,0.0052020552905565,0.0102525724040837,0.7594206148026814,Bull,1.0,Bull,1.0,Bear,0.0,Neutral,
2000-08-22,1499.47998046875,1508.449951171875,1497.4200439453125,1498.1300048828125,818800000,0.0,-0.0009002958382381,0.0102440683880206,0.8491485698877896,Bull,1.0,Bull,1.0,Bull,1.0,Neutral,
2000-08-23,1498.1300048828125,1507.199951171875,1489.52001953125,1505.969970703125,871000000,0.0,0.0052331678791293,0.0094288360846021,0.9045009045009044,Bull,1.0,Bull,1.0,Bull,1.0,Neutral,
2000-08-24,1505.969970703125,1511.1600341796875,1501.25,1508.31005859375,837100000,0.0,0.001553874204764,0.0094242568886944,0.8709721051700637,Bull,1.0,Bull,1.0,Bull,1.0,Neutral,
2000-08-25,1508.31005859375,1513.469970703125,1505.0899658203125,1506.449951171875,685600000,0.0,-0.0012332394200229,0.0090982721253965,0.7182110928834667,Bull,1.0,Bull,1.0,Bull,1.0,Neutral,
2000-08-28,1506.449951171875,1523.949951171875,1506.449951171875,1514.0899658203125,733600000,0.0,0.0050715356607062,0.0087726948550503,0.7769128938310829,Bull,1.0,Bull,1.0,Bull,1.0,Neutral,
2000-08-29,1514.0899658203125,1514.81005859375,1505.4599609375,1509.8399658203125,795600000,0.0,-0.002806966624138,0.0087357397978802,0.8448299296612185,Bull,1.0,Bull,1.0,Bull,1.0,Bull,1.0
2000-08-30,1509.8399658203125,1510.489990234375,1500.0899658203125,1502.5899658203125,818400000,0.0,-0.0048018334155441,0.008713004654244,0.8729916604975541,Bull,1.0,Bull,1.0,Bull,1.0,Bull,1.0
2000-08-31,1502.5899658203125,1525.2099609375,1502.5899658203125,1517.6800537109375,1056600000,0.0,0.0100427183954918,0.0087266174747673,1.1259518801030683,Bull,1.0,Bull,1.0,Bull,1.0,Bull,1.0
2000-09-01,1517.6800537109375,1530.0899658203125,1515.530029296875,1520.77001953125,767700000,0.0,0.0020359797262652,0.0086779044107503,0.8225598035371036,Bull,1.0,Bull,1.0,Bull,1.0,Bull,1.0
2000-09-05,1520.77001953125,1520.77001953125,1504.2099609375,1507.0799560546875,838500000,0.0,-0.0090020603383423,0.0087538533828792,0.8985943990294967,Bull,1.0,Bull,1.0,Bull,1.0,Bull,1.0
2000-09-06,1507.0799560546875,1512.6099853515625,1492.1199951171875,1492.25,995100000,0.0,-0.0098401919520647,0.0087954325650827,1.063998135249977,Bull,1.0,Bull,1.0,Bull,1.0,Bull,1.0
2000-09-07,1492.25,1505.3399658203125,1492.25,1502.510009765625,985500000,0.0,0.0068755300825096,0.0085942222905516,1.0550194517538696,Bull,1.0,Bull,1.0,Bull,1.0,Bull,1.0
2000-09-08,1502.510009765625,1502.510009765625,1489.8800048828125,1494.5,961000000,0.0,-0.0053310857921502,0.0086259131283646,1.031753530078675,Bull,1.0,Bull,1.0,Bull,1.0,Bull,1.0
2000-09-11,1494.5,1506.760009765625,1483.010009765625,1489.260009765625,899300000,0.0,-0.0035061828266143,0.0086116146010658,0.9699177732335912,Bull,1.0,Bull,1.0,Bull,1.0,Bull,1.0
2000-09-12,1489.260009765625,1496.9300537109375,1479.6700439453125,1481.989990234375,991200000,0.0,-0.0048816321418542,0.0085413088039601,1.079947963766395,Bull,1.0,Bull,1.0,Bull,1.0,Bull,1.0
2000-09-13,1481.989990234375,1487.449951171875,1473.6099853515625,1484.9100341796875,1068300000,0.0,0.0019703533522859,0.0083311638377012,1.1485244315432994,Bull,1.0,Bull,1.0,Bull,1.0,Bull,1.0
2000-09-14,1484.9100341796875,1494.1600341796875,1476.72998046875,1480.8699951171875,1014000000,0.0,-0.0027207298553489,0.0082916144041717,1.0902709979312806,Bull,1.0,Bull,1.0,Bull,1.0,Bull,1.0
2000-09-15,1480.8699951171875,1480.9599609375,1460.219970703125,1465.81005859375,1268400000,0.0,-0.0101696547118207,0.0083916339118197,1.3544538723242487,Bull,1.0,Bull,1.0,Bull,1.0,Bull,1.0
2000-09-18,1465.81005859375,1467.77001953125,1441.9200439453125,1444.510009765625,962500000,0.0,-0.014531247553697,0.0082693685403065,1.0271246273004924,Bull,1.0,Neutral,,Bull,1.0,Bull,1.0
2000-09-19,1444.510009765625,1461.1600341796875,1444.510009765625,1459.9000244140625,1024900000,0.0,0.0106541419196772,0.0083263294048058,1.0893850591939251,Bull,1.0,Neutral,,Bull,1.0,Bull,1.0
2000-09-20,1459.9000244140625,1460.489990234375,1430.949951171875,1451.3399658203125,1104000000,0.0,-0.0058634553398172,0.0082711288247368,1.1703891543938358,Bull,1.0,Neutral,,Bull,1.0,Bull,1.0
2000-09-21,1451.3399658203125,1452.77001953125,1436.300048828125,1449.050048828125,1105400000,0.0,-0.0015777950350132,0.0082627061321692,1.1692900059236693,Bull,1.0,Neutral,,Bull,1.0,Bull,1.0
2000-09-22,1449.050048828125,1449.050048828125,1421.8800048828125,1448.719970703125,1185500000,0.0,-0.0002277893198147,0.0082538019784431,1.2498234117069078,Bull,1.0,Bull,1.0,Bull,1.0,Bull,1.0
2000-09-25,1448.719970703125,1457.4200439453125,1435.9300537109375,1439.030029296875,982400000,0.0,-0.0066886227857734,0.0082248135192167,1.0352276678925572,Bull,1.0,Bull,1.0,Bull,1.0,Bull,1.0
2000-09-26,1439.030029296875,1448.0400390625,1425.25,1427.2099609375,1106600000,0.0,-0.0082139136214901,0.0082155234833935,1.1611971684669804,Bull,1.0,Neutral,,Bull,1.0,Bull,1.0
2000-09-27,1427.2099609375,1437.219970703125,1419.43994140625,1426.5699462890625,1174700000,0.0,-0.000448437627227,0.0080978240565251,1.2258037587002115,Bull,1.0,Bull,1.0,Bull,1.0,Bull,1.0
2000-09-28,1426.5699462890625,1461.68994140625,1425.780029296875,1458.2900390625,1206200000,0.0,0.0222352173168591,0.0083592375697456,1.2509255936763026,Bull,1.0,Neutral,,Bull,1.0,Bull,1.0
2000-09-29,1458.2900390625,1458.2900390625,1436.2900390625,1436.510009765625,1197100000,0.0,-0.0149353206244738,0.0085302667064637,1.2380855852128874,Bear,0.0,Neutral,,Bull,1.0,Bull,1.0
2000-10-02,1436.52001953125,1445.5999755859375,1429.8299560546875,1436.22998046875,1051200000,0.0,-0.0001949372402358,0.008285429597895,1.0853292640369046,Bull,1.0,Neutral,,Bull,1.0,Bull,1.0
