Date,Open,High,Low,Close,Volume,Regime,Return,Volatility_60,Volume_ratio
2000-04-18,1401.43994140625,1441.6099853515625,1397.81005859375,1441.6099853515625,1109400000,0.0,0.0286634073701399,0.017278842195536583,1.0064819834825909
2000-04-19,1441.6099853515625,1447.68994140625,1424.260009765625,1427.469970703125,1001400000,0.0,-0.0098084882819323,0.017315501265113713,0.9092649137060926
2000-04-20,1427.469970703125,1435.489990234375,1422.0799560546875,1434.5400390625,896200000,0.0,0.0049528666132938,0.017314971134660247,0.8160305476965394
2000-04-24,1434.5400390625,1434.5400390625,1407.1300048828125,1429.8599853515625,868700000,0.0,-0.0032624071712881,0.01731225012274648,0.7937383936204156
2000-04-25,1429.8599853515625,1477.6700439453125,1429.8599853515625,1477.43994140625,1071100000,0.0,0.0332759546683789,0.017424067248857773,0.9778616718759643
2000-04-26,1477.43994140625,1482.93994140625,1456.97998046875,1460.989990234375,999600000,0.0,-0.011134091282396,0.017217192930252208,0.9113825443437389
2000-04-27,1460.989990234375,1469.2099609375,1434.81005859375,1464.9200439453125,1111000000,0.0,0.0026899935914734,0.01717179563447796,1.0126022035536413
2000-04-28,1464.9200439453125,1473.6199951171875,1448.1500244140625,1452.4300537109375,984600000,0.0,-0.0085260559345867,0.017213598711110313,0.8979568608610099
2000-05-01,1452.4300537109375,1481.510009765625,1452.4300537109375,1468.25,966300000,0.0,0.0108920538022763,0.017209944087104228,0.8823697000290014
2000-05-02,1468.25,1468.25,1445.219970703125,1446.2900390625,1011500000,0.0,-0.0149565543589307,0.017327107650063674,0.9241635839895215
2000-05-03,1446.2900390625,1446.2900390625,1398.3599853515625,1415.0999755859375,991600000,0.0,-0.0215655661272342,0.01755772833023266,0.9057898202231919
2000-05-04,1415.0999755859375,1420.989990234375,1404.93994140625,1409.5699462890625,925800000,0.0,-0.0039078718057253,0.017490856614460763,0.846734320049842
2000-05-05,1409.5699462890625,1436.030029296875,1405.0799560546875,1432.6300048828125,805500000,0.0,0.0163596412185571,0.017407350435370405,0.7422682464371124
2000-05-08,1432.6300048828125,1432.6300048828125,1417.050048828125,1424.1700439453125,787600000,0.0,-0.0059051959743032,0.017420841957858015,0.7295056700633695
2000-05-09,1424.1700439453125,1430.280029296875,1401.8499755859375,1412.1400146484375,896600000,0.0,-0.0084470455954464,0.017236532365510454,0.8324689249359261
2000-05-10,1412.1400146484375,1412.1400146484375,1375.1400146484375,1383.050048828125,1006400000,0.0,-0.0205999160979477,0.017447539943812134,0.9378618092681323
2000-05-11,1383.050048828125,1410.260009765625,1383.050048828125,1407.81005859375,953600000,0.0,0.0179024683789312,0.017564664755806824,0.8939978767550427
2000-05-12,1407.81005859375,1430.1300048828125,1407.81005859375,1420.9599609375,858200000,0.0,0.0093406793505121,0.017548746003711764,0.8097286701315228
2000-05-15,1420.9599609375,1452.3900146484375,1416.5400390625,1452.3599853515625,854600000,0.0,0.0220977545302161,0.017767876419080005,0.8108565590382516
2000-05-16,1452.3599853515625,1470.4000244140625,1450.760009765625,1466.0400390625,955500000,0.0,0.0094191893531314,0.01731732177206027,0.9078581464757621
2000-05-17,1466.0400390625,1466.0400390625,1441.6700439453125,1447.800048828125,820500000,0.0,-0.0124416726340155,0.017406594936883547,0.7869709454738956
2000-05-18,1447.800048828125,1458.0400390625,1436.5899658203125,1437.2099609375,807900000,0.0,-0.0073146066676795,0.017428881089245608,0.7808036159547975
2000-05-19,1437.2099609375,1437.2099609375,1401.739990234375,1406.949951171875,853700000,0.0,-0.0210546897030174,0.017643495338977223,0.8293847610823952
2000-05-22,1406.949951171875,1410.550048828125,1368.72998046875,1400.719970703125,869000000,0.0,-0.0044280043249306,0.01753811808551893,0.8486981224727059
2000-05-23,1400.719970703125,1403.77001953125,1373.4300537109375,1373.8599853515625,869900000,0.0,-0.0191758423620386,0.017677645839926277,0.8520101720161426
2000-05-24,1373.8599853515625,1401.75,1361.0899658203125,1399.050048828125,1152300000,0.0,0.0183352479474947,0.01774735128941961,1.1273150901930338
2000-05-25,1399.050048828125,1411.6500244140625,1373.9300537109375,1381.52001953125,984500000,0.0,-0.012529951527866,0.017788216199065395,0.9691895193253142
2000-05-26,1381.52001953125,1391.4200439453125,1369.75,1378.02001953125,722600000,0.0,-0.0025334413910176,0.01779023597437091,0.7221643904396868
2000-05-30,1378.02001953125,1422.449951171875,1378.02001953125,1422.449951171875,844200000,0.0,0.0322418622450335,0.018092877374342183,0.8513640582775943
2000-05-31,1422.43994140625,1434.489990234375,1415.5,1420.5999755859375,960500000,0.0,-0.0013005558363676,0.01801360316429892,0.9678759893395589
2000-06-01,1420.5999755859375,1448.81005859375,1420.5999755859375,1448.81005859375,960100000,0.0,0.0198578653333969,0.017851391105746912,0.9695402192063686
2000-06-02,1448.81005859375,1483.22998046875,1448.81005859375,1477.260009765625,1162400000,0.0,0.0196367708818154,0.017987404756332155,1.1717609639891162
2000-06-05,1477.260009765625,1477.280029296875,1464.6800537109375,1467.6300048828125,838600000,0.0,-0.0065188286551806,0.017732792079883777,0.8494584575714442
2000-06-06,1467.6300048828125,1471.3599853515625,1454.739990234375,1457.8399658203125,950100000,0.0,-0.0066706452102562,0.017745077947261424,0.9643969925349318
2000-06-07,1457.8399658203125,1474.6400146484375,1455.06005859375,1471.3599853515625,854600000,0.0,0.0092740080175004,0.017736711343242374,0.8682778066323176
2000-06-08,1471.3599853515625,1475.6500244140625,1456.489990234375,1461.6700439453125,854300000,0.0,-0.0065857040443673,0.01759391910983537,0.8698253385018518
2000-06-09,1461.6700439453125,1472.6700439453125,1454.9599609375,1456.949951171875,786000000,0.0,-0.0032292464314976,0.017343467372874656,0.8048057346401905
2000-06-12,1456.949951171875,1462.9300537109375,1445.989990234375,1446.0,774100000,0.0,-0.0075156673453796,0.016251517003560114,0.7994859164064714
2000-06-13,1446.0,1470.4200439453125,1442.3800048828125,1469.43994140625,935900000,0.0,0.0162101946101314,0.016378113724201993,0.9724472920891273
2000-06-14,1469.43994140625,1483.6199951171875,1467.7099609375,1470.5400390625,929700000,0.0,0.0007486509827663,0.016362053197283278,0.9678555768344284
2000-06-15,1470.5400390625,1482.0400390625,1464.6199951171875,1478.72998046875,1011400000,0.0,0.0055693426827543,0.0160389613079414,1.064076019257314
2000-06-16,1478.72998046875,1480.77001953125,1460.4200439453125,1464.4599609375,1250800000,0.0,-0.0096501861189873,0.01607486260316875,1.312065590691761
2000-06-19,1464.4599609375,1488.9300537109375,1459.050048828125,1486.0,921700000,0.0,0.0147085202989849,0.016020813357548586,0.9685995922570882
2000-06-20,1486.0,1487.3199462890625,1470.1800537109375,1475.949951171875,1031500000,0.0,-0.0067631553352119,0.016042188791290397,1.0808086523369147
2000-06-21,1475.949951171875,1482.18994140625,1468.0,1479.1300048828125,1009600000,0.0,0.002154580992677,0.016043646551988835,1.0544169375120105
2000-06-22,1479.1300048828125,1479.1300048828125,1448.030029296875,1452.1800537109375,1022700000,0.0,-0.0182201368932477,0.016155933359285952,1.0669551663915904
2000-06-23,1452.1800537109375,1459.93994140625,1438.31005859375,1441.47998046875,847600000,0.0,-0.0073682827517457,0.016179594017023055,0.8903772863451672
2000-06-26,1441.47998046875,1459.6600341796875,1441.47998046875,1455.31005859375,889000000,0.0,0.0095943601800856,0.01614066841864206,0.9366807994133365
2000-06-27,1455.31005859375,1463.3499755859375,1450.550048828125,1450.550048828125,1042500000,0.0,-0.0032707873744957,0.016115726875271238,1.1039315848327742
2000-06-28,1450.550048828125,1467.6300048828125,1450.550048828125,1454.8199462890625,1095100000,0.0,0.0029436402173004,0.016106591633779352,1.162329116073703
2000-06-29,1454.8199462890625,1455.1400146484375,1434.6300048828125,1442.3900146484375,1110900000,0.0,-0.008543965644911,0.016115169301689145,1.1790615480953948
2000-06-30,1442.3900146484375,1454.6800537109375,1438.7099609375,1454.5999755859375,1459700000,0.0,0.0084650897562377,0.016145061716369064,1.534336252675129
2000-07-03,1454.5999755859375,1469.5799560546875,1450.8499755859375,1469.5400390625,451900000,0.0,0.010270908653456,0.0161543433964998,0.4794847581355375
2000-07-05,1469.5400390625,1469.5400390625,1442.449951171875,1446.22998046875,1019300000,0.0,-0.015862145960052,0.016221728731925147,1.0780744636069222
2000-07-06,1446.22998046875,1461.6500244140625,1439.56005859375,1456.6700439453125,947300000,0.0,0.007218812787423,0.01622522526249192,1.0045535235194687
2000-07-07,1456.6700439453125,1484.1199951171875,1456.6700439453125,1478.9000244140625,931700000,0.0,0.0152608207748552,0.016347779003657775,0.9894355427930607
2000-07-10,1478.9000244140625,1486.56005859375,1474.760009765625,1475.6199951171875,838700000,0.0,-0.0022178844024122,0.01608999792585785,0.8958536726048438
2000-07-11,1475.6199951171875,1488.77001953125,1470.47998046875,1480.8800048828125,980500000,0.0,0.0035646099829429,0.015912537786426286,1.047408451907875
2000-07-12,1480.8800048828125,1497.68994140625,1480.8800048828125,1492.9200439453125,1001200000,0.0,0.0081303272532555,0.013935569496509436,1.0687241278455366
2000-07-13,1492.9200439453125,1501.3900146484375,1489.6500244140625,1495.8399658203125,1026800000,0.0,0.0019558461197182,0.013312623121142876,1.0956927791839715
2000-07-14,1495.8399658203125,1509.989990234375,1494.56005859375,1509.97998046875,960600000,0.0,0.0094528926700279,0.012863720853904465,1.0257297352707517
2000-07-17,1509.97998046875,1517.3199462890625,1505.260009765625,1510.489990234375,906000000,0.0,0.0003377592896738,0.012787648707835582,0.9678370444435899
2000-07-18,1510.489990234375,1510.489990234375,1491.3499755859375,1493.739990234375,908300000,0.0,-0.0110891168483685,0.012871512853281164,0.9681676124856635
2000-07-19,1493.739990234375,1495.6300048828125,1479.9200439453125,1481.9599609375,909400000,0.0,-0.0078862649282266,0.012909760785309683,0.9668296831809483
2000-07-20,1481.9599609375,1501.9200439453125,1481.9599609375,1495.5699462890625,1064600000,0.0,0.0091837739954543,0.012235759353302624,1.1278020255095556
2000-07-21,1495.5699462890625,1495.5699462890625,1477.9100341796875,1480.18994140625,968300000,0.0,-0.0102837081749166,0.012222803464557173,1.0266137120731809
2000-07-24,1480.18994140625,1485.8800048828125,1463.800048828125,1464.2900390625,880300000,0.0,-0.0107417986698682,0.01230087284165318,0.9347670037760212
2000-07-25,1464.2900390625,1476.22998046875,1464.2900390625,1474.469970703125,969400000,0.0,0.0069521279043478,0.0122798903552926,1.026954646191136
2000-07-26,1474.469970703125,1474.469970703125,1452.4200439453125,1452.4200439453125,1235800000,0.0,-0.0149544766566508,0.012356027570660306,1.2986821917232392
2000-07-27,1452.4200439453125,1464.9100341796875,1445.3299560546875,1449.6199951171875,1156400000,0.0,-0.001927850582755,0.012204165888911933,1.2101322941236796
2000-07-28,1449.6199951171875,1456.6800537109375,1413.8900146484375,1419.8900146484375,980000000,0.0,-0.0205088095976122,0.012173075196843842,1.0221237645861234
2000-07-31,1419.8900146484375,1437.6500244140625,1418.7099609375,1430.8299560546875,952600000,0.0,0.007704780858649,0.012200090491806315,0.9905561297809463
2000-08-01,1430.8299560546875,1443.5400390625,1428.9599609375,1438.0999755859375,938700000,0.0,0.0050809807975338,0.012034572009606887,0.9743798410184122
2000-08-02,1438.0999755859375,1451.5899658203125,1433.489990234375,1438.699951171875,994500000,0.0,0.0004172001920055,0.0120084429066842,1.0296182181858842
2000-08-03,1438.699951171875,1454.18994140625,1425.4300537109375,1452.56005859375,1095600000,0.0,0.0096337720805408,0.012013615832007872,1.1290119805524699
2000-08-04,1452.56005859375,1462.9300537109375,1451.31005859375,1462.9300537109375,956000000,0.0,0.00713911624916,0.011716312943604616,0.9891565267775846
2000-08-07,1462.9300537109375,1480.800048828125,1460.719970703125,1479.3199462890625,854800000,0.0,0.0112034697329168,0.011583715275743466,0.8868268654176946
2000-08-08,1479.3199462890625,1484.52001953125,1472.6099853515625,1482.800048828125,992200000,0.0,0.0023525015989898,0.011532344721865706,1.023648530143055
2000-08-09,1482.800048828125,1490.3299560546875,1471.1600341796875,1472.8699951171875,1054000000,0.0,-0.0066968258591475,0.011225033470926451,1.0827202370068436
2000-08-10,1472.8699951171875,1475.1500244140625,1459.8900146484375,1460.25,940800000,0.0,-0.0085683021305511,0.011217432599848013,0.9668269823652732
2000-08-11,1460.25,1475.719970703125,1453.06005859375,1471.8399658203125,835500000,0.0,0.0079369736828025,0.011142731437214169,0.860818390501428
2000-08-14,1471.8399658203125,1491.6400146484375,1468.56005859375,1491.56005859375,783800000,0.0,0.0133982587994523,0.011222277584179985,0.8139013266653929
2000-08-15,1491.56005859375,1493.1199951171875,1482.739990234375,1484.4300537109375,895900000,0.0,-0.0047802331805094,0.010879473288434548,0.9292006944891004
2000-08-16,1484.4300537109375,1496.0899658203125,1475.739990234375,1479.8499755859375,929800000,0.0,-0.0030854118815165,0.01086959677631065,0.9647670157176713
2000-08-17,1479.8499755859375,1499.3199462890625,1479.8499755859375,1496.0699462890625,922400000,0.0,0.0109605507117049,0.010616027490987775,0.9557439965516955
2000-08-18,1496.0699462890625,1499.469970703125,1488.989990234375,1491.719970703125,821400000,0.0,-0.0029076017446426,0.010396206863842522,0.8516735894091372
2000-08-21,1491.719970703125,1502.8399658203125,1491.1300048828125,1499.47998046875,731600000,0.0,0.0052020552905565,0.01025257240408373,0.7594206148026814
2000-08-22,1499.47998046875,1508.449951171875,1497.4200439453125,1498.1300048828125,818800000,0.0,-0.0009002958382381,0.010244068388020675,0.8491485698877896
2000-08-23,1498.1300048828125,1507.199951171875,1489.52001953125,1505.969970703125,871000000,0.0,0.0052331678791293,0.009428836084602137,0.9045009045009045
2000-08-24,1505.969970703125,1511.1600341796875,1501.25,1508.31005859375,837100000,0.0,0.001553874204764,0.009424256888694416,0.8709721051700637
2000-08-25,1508.31005859375,1513.469970703125,1505.0899658203125,1506.449951171875,685600000,0.0,-0.0012332394200229,0.009098272125396552,0.7182110928834667
2000-08-28,1506.449951171875,1523.949951171875,1506.449951171875,1514.0899658203125,733600000,0.0,0.0050715356607062,0.008772694855050372,0.7769128938310829
2000-08-29,1514.0899658203125,1514.81005859375,1505.4599609375,1509.8399658203125,795600000,0.0,-0.002806966624138,0.0087357397978802,0.8448299296612185
2000-08-30,1509.8399658203125,1510.489990234375,1500.0899658203125,1502.5899658203125,818400000,0.0,-0.0048018334155441,0.008713004654244018,0.8729916604975541
2000-08-31,1502.5899658203125,1525.2099609375,1502.5899658203125,1517.6800537109375,1056600000,0.0,0.0100427183954918,0.008726617474767337,1.1259518801030683
2000-09-01,1517.6800537109375,1530.0899658203125,1515.530029296875,1520.77001953125,767700000,0.0,0.0020359797262652,0.008677904410750344,0.8225598035371036
2000-09-05,1520.77001953125,1520.77001953125,1504.2099609375,1507.0799560546875,838500000,0.0,-0.0090020603383423,0.008753853382879226,0.8985943990294967
2000-09-06,1507.0799560546875,1512.6099853515625,1492.1199951171875,1492.25,995100000,0.0,-0.0098401919520647,0.008795432565082787,1.063998135249977
2000-09-07,1492.25,1505.3399658203125,1492.25,1502.510009765625,985500000,0.0,0.0068755300825096,0.008594222290551658,1.0550194517538696
2000-09-08,1502.510009765625,1502.510009765625,1489.8800048828125,1494.5,961000000,0.0,-0.0053310857921502,0.008625913128364622,1.0317535300786753
2000-09-11,1494.5,1506.760009765625,1483.010009765625,1489.260009765625,899300000,0.0,-0.0035061828266143,0.008611614601065853,0.9699177732335913
2000-09-12,1489.260009765625,1496.9300537109375,1479.6700439453125,1481.989990234375,991200000,0.0,-0.0048816321418542,0.008541308803960104,1.0799479637663947
2000-09-13,1481.989990234375,1487.449951171875,1473.6099853515625,1484.9100341796875,1068300000,0.0,0.0019703533522859,0.008331163837701201,1.1485244315432994
2000-09-14,1484.9100341796875,1494.1600341796875,1476.72998046875,1480.8699951171875,1014000000,0.0,-0.0027207298553489,0.008291614404171772,1.0902709979312806
2000-09-15,1480.8699951171875,1480.9599609375,1460.219970703125,1465.81005859375,1268400000,0.0,-0.0101696547118207,0.008391633911819749,1.3544538723242487
2000-09-18,1465.81005859375,1467.77001953125,1441.9200439453125,1444.510009765625,962500000,0.0,-0.014531247553697,0.008269368540306587,1.0271246273004924
2000-09-19,1444.510009765625,1461.1600341796875,1444.510009765625,1459.9000244140625,1024900000,0.0,0.0106541419196772,0.00832632940480584,1.0893850591939251
2000-09-20,1459.9000244140625,1460.489990234375,1430.949951171875,1451.3399658203125,1104000000,0.0,-0.0058634553398172,0.008271128824736892,1.1703891543938358
2000-09-21,1451.3399658203125,1452.77001953125,1436.300048828125,1449.050048828125,1105400000,0.0,-0.0015777950350132,0.008262706132169232,1.1692900059236693
2000-09-22,1449.050048828125,1449.050048828125,1421.8800048828125,1448.719970703125,1185500000,0.0,-0.0002277893198147,0.008253801978443193,1.2498234117069078
2000-09-25,1448.719970703125,1457.4200439453125,1435.9300537109375,1439.030029296875,982400000,0.0,-0.0066886227857734,0.008224813519216717,1.0352276678925572
2000-09-26,1439.030029296875,1448.0400390625,1425.25,1427.2099609375,1106600000,0.0,-0.0082139136214901,0.008215523483393574,1.1611971684669804
2000-09-27,1427.2099609375,1437.219970703125,1419.43994140625,1426.5699462890625,1174700000,0.0,-0.000448437627227,0.008097824056525179,1.2258037587002117
2000-09-28,1426.5699462890625,1461.68994140625,1425.780029296875,1458.2900390625,1206200000,0.0,0.0222352173168591,0.008359237569745628,1.2509255936763026
2000-09-29,1458.2900390625,1458.2900390625,1436.2900390625,1436.510009765625,1197100000,0.0,-0.0149353206244738,0.008530266706463707,1.2380855852128874
2000-10-02,1436.52001953125,1445.5999755859375,1429.8299560546875,1436.22998046875,1051200000,0.0,-0.0001949372402358,0.008285429597895067,1.0853292640369046
2000-10-03,1436.22998046875,1454.8199462890625,1425.280029296875,1426.4599609375,1098100000,0.0,-0.0068025453194211,0.008323027132939035,1.1286758281855465
2000-10-04,1426.4599609375,1439.989990234375,1416.31005859375,1434.3199462890625,1167400000,0.0,0.0055101338746281,0.008343017205849962,1.1950413053937576
2000-10-05,1434.3199462890625,1444.1700439453125,1431.800048828125,1436.280029296875,1176100000,0.0,0.0013665591229374,0.008269830362975484,1.2054206519377335
2000-10-06,1436.280029296875,1443.300048828125,1397.06005859375,1408.989990234375,1150100000,0.0,-0.0190005002547168,0.008595712511255932,1.1789247091384347
2000-10-09,1408.989990234375,1409.68994140625,1392.47998046875,1402.030029296875,716600000,0.0,-0.0049396808960596,0.008500494097187283,0.7385481746543788
2000-10-10,1402.030029296875,1408.8299560546875,1383.8499755859375,1387.02001953125,1044000000,0.0,-0.0107059117508008,0.008585770663131745,1.0739525362356113
2000-10-11,1387.02001953125,1387.02001953125,1349.6700439453125,1364.5899658203125,1387500000,0.0,-0.0161713986785265,0.008707350729141278,1.414249107621554
2000-10-12,1364.5899658203125,1374.9300537109375,1328.06005859375,1329.780029296875,1388600000,0.0,-0.0255094478160784,0.009210215056711737,1.4040899199974115
2000-10-13,1329.780029296875,1374.1700439453125,1327.0799560546875,1374.1700439453125,1223900000,0.0,0.0333814718753964,0.010176718796618264,1.234350007160622
2000-10-16,1374.1700439453125,1379.47998046875,1365.06005859375,1374.6199951171875,1005400000,0.0,0.0003274348570305,0.010110986128477719,1.0129750272538038
2000-10-17,1374.6199951171875,1380.989990234375,1342.3399658203125,1349.969970703125,1161500000,0.0,-0.0179322463674487,0.010267610568572305,1.1630631568828504
2000-10-18,1349.969970703125,1356.6500244140625,1305.7900390625,1342.1300048828125,1441700000,0.0,-0.0058075112709574,0.010225805218648115,1.4307604059362118
2000-10-19,1342.1300048828125,1389.9300537109375,1342.1300048828125,1388.760009765625,1297900000,0.0,0.0347432847139752,0.011094597162972383,1.2818461587083367
2000-10-20,1388.760009765625,1408.469970703125,1382.18994140625,1396.9300537109375,1177400000,0.0,0.0058829775395758,0.011125566060695443,1.1574274322294487
2000-10-23,1396.9300537109375,1406.9599609375,1387.75,1395.780029296875,1046800000,0.0,-0.0008232512508464,0.010813068663632398,1.024785556671581
2000-10-24,1395.780029296875,1415.6400146484375,1388.1300048828125,1398.1300048828125,1158600000,0.0,0.0016836288932442,0.010766035264727386,1.125971595116708
2000-10-25,1398.1300048828125,1398.1300048828125,1362.2099609375,1364.9000244140625,1315600000,0.0,-0.023767446770113,0.011157418581769253,1.2682046556105235
2000-10-26,1364.9000244140625,1372.719970703125,1337.81005859375,1364.43994140625,1303800000,0.0,-0.0003370818371917,0.011156438047463342,1.2478322288706918
2000-10-27,1364.43994140625,1384.5699462890625,1364.1300048828125,1379.5799560546875,1086300000,0.0,0.0110961385613159,0.011181236938134331,1.0364172383196741
2000-10-30,1379.5799560546875,1406.3599853515625,1376.8599853515625,1398.6600341796875,1186500000,0.0,0.013830353247205,0.011294533205440889,1.124184220300313
2000-10-31,1398.6600341796875,1432.219970703125,1398.6600341796875,1429.4000244140625,1366400000,0.0,0.0219781715950753,0.011569094942573023,1.2792474310195032
2000-11-01,1429.4000244140625,1429.5999755859375,1410.449951171875,1421.219970703125,1206800000,0.0,-0.0057227183232284,0.01158223532482824,1.121678092886992
2000-11-02,1421.219970703125,1433.4000244140625,1421.219970703125,1428.3199462890625,1167700000,0.0,0.0049956908376576,0.011576981965330031,1.0793827450356899
2000-11-03,1428.3199462890625,1433.2099609375,1420.9200439453125,1426.68994140625,997700000,0.0,-0.0011412043128343,0.01152826954438798,0.9195103563574967
2000-11-06,1428.760009765625,1438.4599609375,1427.719970703125,1432.18994140625,930900000,0.0,0.0038550772949157,0.011490685521649188,0.8540837110299649
2000-11-07,1432.18994140625,1436.219970703125,1423.260009765625,1431.8699951171875,880900000,0.0,-0.0002233965480502,0.011347308408182015,0.8060310041486486
2000-11-08,1431.8699951171875,1437.280029296875,1408.780029296875,1409.280029296875,909300000,0.0,-0.0157765480786289,0.011503409426816685,0.8302896380437562
2000-11-09,1409.280029296875,1409.280029296875,1369.6800537109375,1400.1400146484375,1111000000,0.0,-0.006485591549181,0.011523213515026819,1.009071654078248
2000-11-10,1400.1400146484375,1400.1400146484375,1365.969970703125,1365.97998046875,962500000,0.0,-0.0243975844003464,0.011809162559682467,0.8756925932328296
2000-11-13,1365.97998046875,1365.97998046875,1328.6199951171875,1351.260009765625,1129300000,0.0,-0.0107761247701988,0.01186919888941408,1.020732816203015
2000-11-14,1351.260009765625,1390.06005859375,1351.260009765625,1382.949951171875,1118800000,0.0,0.0234521418359348,0.012272869886319778,1.0061440616996173
2000-11-15,1382.949951171875,1395.9599609375,1374.75,1389.81005859375,1066800000,0.0,0.0049604885672558,0.012299186679221485,0.9581444976746943
2000-11-16,1389.81005859375,1394.760009765625,1370.3900146484375,1372.3199462890625,956300000,0.0,-0.0125845342653402,0.012356783697498631,0.8593498667347221
2000-11-17,1372.3199462890625,1384.8499755859375,1355.550048828125,1367.719970703125,1070400000,0.0,-0.0033519702153833,0.012352646077180158,0.959994834108516
2000-11-20,1367.719970703125,1367.719970703125,1341.6700439453125,1342.6199951171875,955800000,0.0,-0.0183516919571146,0.012541345307408754,0.8563472551732046
2000-11-21,1342.6199951171875,1355.8699951171875,1333.6199951171875,1347.3499755859375,1137100000,0.0,0.0035229480314249,0.012528467272749137,1.0161261208127579
2000-11-22,1347.3499755859375,1347.3499755859375,1321.8900146484375,1322.3599853515625,963200000,0.0,-0.0185475122924222,0.012711965811057293,0.8623468152615331
2000-11-24,1322.3599853515625,1343.8299560546875,1322.3599853515625,1341.77001953125,404870000,0.0,0.0146783284390801,0.012890040702767667,0.3664746688313416
2000-11-27,1341.77001953125,1362.5,1341.77001953125,1348.969970703125,946100000,0.0,0.0053660098728323,0.012831198892238879,0.8614038451698288
2000-11-28,1348.969970703125,1358.81005859375,1334.969970703125,1336.0899658203125,1028200000,0.0,-0.0095480293576135,0.012858377189045414,0.9350354944275268
2000-11-29,1336.0899658203125,1352.3800048828125,1329.280029296875,1341.9300537109375,402100000,0.0,0.004371028927711,0.012852162956618353,0.3698554813391767
2000-11-30,1341.9100341796875,1341.9100341796875,1294.9000244140625,1314.949951171875,1186530000,0.0,-0.0201054462298183,0.01302743902785089,1.0897273408569916
2000-12-01,1314.949951171875,1334.6700439453125,1307.02001953125,1315.22998046875,1195200000,0.0,0.0002129581408216,0.012978610493540656,1.0958823723579443
2000-12-04,1315.1800537109375,1332.06005859375,1310.22998046875,1324.969970703125,1103000000,0.0,0.007405541524307,0.013029488844933658,1.0128762931849864
2000-12-05,1324.969970703125,1376.56005859375,1324.969970703125,1376.5400390625,900300000,0.0,0.0389216884153293,0.01405313074912747,0.8279869332018805
2000-12-06,1376.5400390625,1376.5400390625,1346.1500244140625,1351.4599609375,1399300000,0.0,-0.0182196502922508,0.014216667657988022,1.2800153678683486
2000-12-07,1351.4599609375,1353.5,1339.260009765625,1343.550048828125,1128000000,0.0,-0.0058528645598112,0.014220765379325435,1.0327249289543843
2000-12-08,1343.550048828125,1380.3299560546875,1343.550048828125,1369.8900146484375,1358300000,0.0,0.0196047522332991,0.014479785184726857,1.2401191273972927
2000-12-11,1369.8900146484375,1389.050048828125,1364.1400146484375,1380.199951171875,1202400000,0.0,0.0075261053173552,0.014474102519896566,1.0976772040270073
2000-12-12,1380.199951171875,1380.27001953125,1370.27001953125,1371.1800537109375,1083400000,0.0,-0.0065352106796403,0.0143829927602461,0.9884603594003183
2000-12-13,1371.1800537109375,1385.8199462890625,1358.47998046875,1359.989990234375,1195100000,0.0,-0.0081609001285264,0.014334795221761109,1.0884454110609587
2000-12-14,1359.989990234375,1359.989990234375,1340.47998046875,1340.9300537109375,1061300000,0.0,-0.0140147623587676,0.014419271856847058,0.9684578223979939
